file,window,start_time_s,load_A,load_voltage_V,psu_current_A,load_power_W,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz
healthy_cc_02A.csv,4,4.0,0.2,10.08,1.01,2.01,-0.8928420000000001,10.24725308968389,10.24725308968389,15.237742,29.8067,1.4870074806037663,1.5053684999999999,3.1275324320393145,3.1275324320393145,5.638968500000001,10.3238,1.8030088008785567,10.841369,5.463388655481047,5.463388655481047,7.749269,15.1505,1.4183997311312795,12.026482054130907,2.6174268275945285,16.512758541186184,8.188368072448112,1496.975,11.587682037405065,1497.019847897816,1449,1526,77,98.0,170.98303334396417,52830.71755090713,71.9317669509428
healthy_cc_02A.csv,5,5.0,0.2,10.08,1.01,2.01,-0.8825065000000001,10.13049609912603,10.13049609912603,15.1567065,29.5875,1.4961465215220393,1.503098,3.16648185609771,3.16648185609771,5.738398,10.6362,1.812231448271064,10.836079,5.532817282339893,5.532817282339893,7.753579,15.0033,1.4013799126800226,11.96936195622652,2.6739786366857112,16.60635125110231,8.229858015207753,1497.025,12.610486707498644,1497.078112524527,1439,1546,107,98.0,169.31632012603743,52016.75778430465,72.91778736178857
healthy_cc_02A.csv,6,6.0,0.2,10.08,1.01,2.01,-0.863786,10.191175993196467,10.191175993196467,15.081786,29.5181,1.479886718673925,1.5193760000000003,3.1546427909866437,3.1546427909866437,5.7044760000000005,10.4388,1.808279535261066,10.815443499999999,5.513682528406741,5.513682528406741,7.750843499999998,15.003199999999998,1.4057471499433098,12.008852330139037,2.6268893017453268,16.483236725527068,8.114958871376656,1496.705,11.504693607393463,1496.7492158006964,1439,1533,94,98.0,168.89294216334955,52749.41648651952,72.33366915290462
healthy_cc_02A.csv,7,7.0,0.2,10.08,1.01,2.01,-0.8713045000000003,10.070378579568384,10.070378579568384,15.059304500000001,29.4917,1.49540599501925,1.5083075000000001,3.2104276087141024,3.2104276087141024,5.7317075,10.606300000000001,1.7853408326175482,10.796562000000002,5.571801176276483,5.571801176276483,7.765462000000001,15.0463,1.393707663701937,11.948403178441021,2.594924506317383,16.656707171116402,8.238314846710242,1495.435,9.965730028452507,1495.4682059475554,1461,1527,66,98.0,165.51273901990436,51857.257237169724,71.80083934193922
healthy_cc_02A.csv,8,8.0,0.2,10.08,1.01,2.01,-0.9467399999999999,10.178509993383118,10.178509993383118,15.132340000000001,29.5492,1.486695008388977,1.5433189999999999,3.130645433842517,3.130645433842517,5.811019,10.6866,1.856172831705066,10.787064999999998,5.583272754896988,5.583272754896988,7.881664999999998,15.3432,1.4116568088290389,12.023973601659893,2.648544502626208,16.613717157896545,8.204293745665122,1496.175,11.181877078558859,1496.2167840924656,1449,1557,108,98.0,159.3705956428603,49276.10811180249,71.00351464281266
healthy_cc_02A.csv,9,9.0,0.2,10.08,1.01,2.01,-0.9314444999999999,10.142652589735574,10.142652589735574,15.4654445,30.1873,1.5247928846198602,1.5096169999999998,3.251894971230006,3.251894971230006,5.833517,10.679300000000001,1.7938823521700376,10.770698500000002,5.616963463807447,5.616963463807447,7.9323985000000015,15.5731,1.4122218439040801,12.041532336614326,2.6294391055832214,16.995140516908695,8.590329367437725,1495.055,12.917119454429459,1495.1108002419085,1405,1547,142,98.0,175.0567969357051,56208.1241992258,70.71574533156632
healthy_cc_02A.csv,10,10.0,0.2,10.08,1.01,2.01,-0.964347,10.301418714385461,10.301418714385461,15.665947,30.216,1.5207562603123024,1.5101825,3.173025789612141,3.173025789612141,5.8568825,10.6674,1.8458351391830081,10.8259385,5.768525053656936,5.768525053656936,7.9995385,15.7622,1.3867563069573081,12.225514364856085,2.7832158953279493,17.13256588470908,8.731242617389968,1494.775,9.523884449110037,1494.8053401697493,1469,1517,48,98.0,172.96971529778696,56251.131535467764,71.93985532749372
healthy_cc_02A.csv,11,11.0,0.2,10.08,1.01,2.01,-0.8964085,10.292950212333574,10.292950212333574,16.1535085,31.395200000000003,1.5693759482722442,1.5008659999999998,3.267854580584026,3.2678545805840256,5.904966,10.6781,1.8069855479752328,10.8104455,5.77240524166311,5.77240524166311,8.0331455,15.926199999999998,1.3916461446642197,12.245177005964491,2.7535214522942004,17.89104550808305,9.448428737602555,1494.19,10.554330864626143,1494.22727521619,1433,1527,94,98.0,185.0073377673595,60621.48704886308,69.83203079624147
healthy_cc_02A.csv,12,12.0,0.2,10.08,1.01,2.01,-0.9273349999999999,10.452203443488603,10.452203443488603,15.782134999999998,30.572699999999998,1.5099337747613186,1.5084394999999997,3.2154247776755325,3.2154247776755325,5.947239499999999,10.866,1.8495968374975722,10.837846500000001,5.735083450106698,5.735083450106698,7.9791465000000015,15.498800000000003,1.3912869044392988,12.348226411296988,2.87295166115298,17.277111838656584,8.784560175714077,1496.405,9.89701849043438,1496.4377284070326,1449,1542,93,98.0,180.22204637593512,58432.86984419464,72.09107142046857
healthy_cc_02A.csv,13,13.0,0.2,10.08,1.01,2.01,-0.8495704999999998,10.260818691721424,10.260818691721424,15.8875705,31.0049,1.5483725984573065,1.4983805000000001,3.287073699153968,3.287073699153968,5.988680500000001,10.809800000000001,1.8218881132909726,10.816372499999998,5.778333286250781,5.778333286250781,8.028372499999998,15.849699999999999,1.3893924255118788,12.226135501254813,2.713675989343808,17.610791628354097,9.178877500885369,1496.495,11.12384713127612,1496.5363426926858,1465,1547,82,98.0,185.76568133451119,62156.14341355002,69.859020141163
healthy_cc_02A.csv,14,14.0,0.2,10.08,1.01,2.01,-0.8887599999999994,10.287336488100308,10.287336488100308,15.51616,30.1562,1.508277678867415,1.5261655000000003,3.2077369541095093,3.2077369541095093,5.9183655,10.720099999999999,1.8450283126918618,10.8124655,5.663801672504056,5.663801672504056,7.9729655,15.4881,1.407705629719733,12.173640284303602,2.711949341914015,17.21013910884745,8.831333343018976,1495.91,10.511512736043278,1495.9469308768946,1457,1527,70,98.0,171.36353873977976,51825.09369220236,71.4854255728496
