rms_current,kurtosis_current,mean_speed,std_speed,spectral_entropy_current,peak_frequency_current,motor_id,condition,fault_type
3.1406208999603087,2.4922338609537307,21768.167587890624,498.67279672222327,0.4663418208087491,0.0,MOTOR_BLDC_001,Healthy,None
3.2098409930292107,2.6413068994531814,21788.8268359375,527.2880610759834,0.44492002731564856,0.0,MOTOR_BLDC_001,Healthy,None
3.3018061624838664,2.7035734653430397,21738.533017578124,512.3382760852134,0.4324116305118222,0.0,MOTOR_BLDC_001,Healthy,None
3.238116876963513,2.736651851537071,21796.971806640628,506.37009314839565,0.39583384856800685,0.0,MOTOR_BLDC_001,Healthy,None
3.1606847335923507,2.640238142250851,21784.699179687497,470.78552617987293,0.40889196203198924,0.0,MOTOR_BLDC_001,Healthy,None
3.2303458472008555,2.766685976189154,21781.960488281253,462.7099983754799,0.4021405757700395,0.0,MOTOR_BLDC_001,Healthy,None
3.1964870969375703,2.5854340539825005,21837.92240234375,431.2286476825483,0.43253349722971346,0.0,MOTOR_BLDC_001,Healthy,None
3.260268429123446,2.769259597272096,21705.2403515625,425.73122470491126,0.4244991736478869,0.0,MOTOR_BLDC_001,Healthy,None
3.3035948185061037,2.7440816826293184,21678.2196484375,409.29022595629255,0.41972055582266354,0.0,MOTOR_BLDC_001,Healthy,None
3.2366475139900834,2.7644450732748296,21626.981298828126,411.43183087552956,0.4553650702270916,0.0,MOTOR_BLDC_001,Healthy,None
3.255544687833061,2.6377963202854393,21564.209296875,399.2395446684167,0.4141225379317107,0.0,MOTOR_BLDC_001,Healthy,None
3.2978695855750195,2.5338615520175223,21521.546640624998,438.575798129052,0.44065158992340914,0.0,MOTOR_BLDC_001,Healthy,None
3.264409424921116,2.630910370373025,21473.364345703125,453.9328226819145,0.4172683791548325,0.0,MOTOR_BLDC_001,Healthy,None
3.2560414053366054,2.7795309037946456,21498.269150390624,483.1789227145839,0.4153401576537158,0.0,MOTOR_BLDC_001,Healthy,None
3.301904585135269,2.4402212819589546,21472.681835937503,508.7967324040396,0.43064268897804237,0.0,MOTOR_BLDC_001,Healthy,None
3.284724932971462,2.8451265040395683,21506.171357421874,544.031752219178,0.42911663444842985,0.0,MOTOR_BLDC_001,Healthy,None
3.270306962140089,2.7454649413884833,21433.084287109377,567.9493165436352,0.437066323590582,0.0,MOTOR_BLDC_001,Healthy,None
3.1346542128458026,2.580450033866803,21434.625419921875,584.5931975412838,0.4621266872821812,0.0,MOTOR_BLDC_001,Healthy,None
3.4220880138986325,2.714209989107564,21496.5524609375,588.7369449935932,0.39465782669550853,0.0,MOTOR_BLDC_001,Healthy,None
3.2917886670170673,2.867242122709107,21553.520449218748,552.9825231136462,0.3757223287115159,0.0,MOTOR_BLDC_001,Healthy,None
3.3477067220821386,2.6782214064100365,21526.076396484375,557.3206965397972,0.41153811882513003,0.0,MOTOR_BLDC_001,Healthy,None
3.301583227497567,2.4873711555820477,21554.943291015625,518.6215369098055,0.42177965402355316,0.0,MOTOR_BLDC_001,Healthy,None
3.183320806826978,2.615351293592338,21647.548281249998,505.6890306822163,0.4333599014115719,0.0,MOTOR_BLDC_001,Healthy,None
3.2203679300245627,2.5558234282379337,21679.1956640625,493.1337114522317,0.4450930929042506,0.0,MOTOR_BLDC_001,Healthy,None
3.182368358057761,2.6929794923435284,21682.32498046875,481.712666677247,0.476574052025474,0.0,MOTOR_BLDC_001,Healthy,None
3.2285720056647236,2.74881228352939,21709.67501953125,490.8048763236225,0.41543417343222255,0.0,MOTOR_BLDC_001,Healthy,None
3.210358080817066,2.679166770318745,21830.2153515625,509.24243044669726,0.42601606640653683,0.0,MOTOR_BLDC_001,Healthy,None
3.361268882836045,2.6916550383106004,21817.132021484376,548.7760966729554,0.4199165034737374,0.0,MOTOR_BLDC_001,Healthy,None
3.207056065976786,2.651496693938025,21839.04451171875,521.1844266309693,0.4384531940666795,0.0,MOTOR_BLDC_001,Healthy,None
3.2829158897627693,2.7610879503625148,21904.729716796875,533.5093770437144,0.4364028950468566,0.0,MOTOR_BLDC_001,Healthy,None
3.148977126621159,2.7899301175437157,21849.304169921874,501.13914982000637,0.43058373069425915,0.0,MOTOR_BLDC_001,Healthy,None
3.2954569760345738,2.6952021139332696,21831.991552734376,508.24004457653984,0.437419999572443,0.0,MOTOR_BLDC_001,Healthy,None
3.221670310012669,2.5918700997481854,21816.71165039062,489.1520430318744,0.43484566027564564,0.0,MOTOR_BLDC_001,Healthy,None
3.319838481145374,2.660136089497182,21803.315439453127,463.5164973622356,0.3894592430739577,0.0,MOTOR_BLDC_001,Healthy,None
3.187473161796504,2.622732482366227,21810.637939453125,445.38576755151644,0.4181803863993515,0.0,MOTOR_BLDC_001,Healthy,None
3.1925005044858352,2.584315898313964,21707.89138671875,416.7468827779138,0.4444791251610538,0.0,MOTOR_BLDC_001,Healthy,None
3.3620153996580404,2.726609691862238,21642.362675781253,409.62645960182573,0.4265138367867577,0.0,MOTOR_BLDC_001,Healthy,None
3.204538805063082,2.741955306904955,21616.374375,417.8630999170251,0.42667390906862857,0.0,MOTOR_BLDC_001,Healthy,None
3.2473837877824145,2.617212584946583,21518.84046875,441.6082438582077,0.3705702376010333,0.0,MOTOR_BLDC_001,Healthy,None
3.382153654138172,2.593966969796961,21522.257333984377,445.69954504546246,0.3932241738219478,0.0,MOTOR_BLDC_001,Healthy,None
3.369335238165386,2.8258883429423554,21491.63328125,476.141813470048,0.41210447009028756,0.0,MOTOR_BLDC_001,Healthy,None
