timestamp_ms,ax,ay,az,acs_adc
24551,-11.5604,4.3515,3.2322,1547
24556,9.9683,9.3901,9.9922,1543
24561,13.9127,-4.2557,14.6178,1515
24566,-12.0548,-1.2234,16.6852,1497
24571,-15.1278,1.166,5.2014,1541
24576,4.3993,8.011,4.5789,1563
24581,15.2355,1.5012,14.5783,1533
24586,-8.0278,-3.3255,20.5782,1563
24591,-14.7459,-1.2713,6.2608,1549
24596,-2.8551,6.3183,2.8,1531
24601,14.1665,7.6459,14.1821,1544
24606,4.889,-6.6164,17.9709,1544
24611,-10.386,-1.6592,9.1267,1547
24616,-11.248,4.6675,3.3818,1529
24621,11.2108,9.0022,9.93,1555
24626,12.615,-4.6843,15.2116,1523
24631,-12.1613,-1.2414,15.6605,1560
24636,-15.8855,2.0303,4.4017,1525
24641,4.6938,7.9547,5.624,1555
24646,15.9322,1.2594,14.3089,1531
24651,-8.2636,-3.4261,20.7673,1565
24656,-13.2651,-1.0942,6.1938,1548
24661,-2.8347,6.9204,2.5414,1543
24666,14.929,6.7516,14.4047,1555
24671,2.6157,-6.1962,18.5718,1541
24676,-12.2368,-2.0542,8.5641,1555
24681,-9.3889,4.6471,2.8395,1541
24686,10.6877,9.4607,11.1031,1558
24691,13.4303,-5.2218,15.0176,1541
24696,-11.795,-1.2139,15.4222,1572
24701,-15.1218,1.7346,4.9644,1525
24706,5.9903,8.4013,5.0913,1560
24711,15.1457,0.1484,14.7028,1527
24716,-9.7648,-2.7342,20.3459,1549
24721,-15.7251,-0.8799,5.9053,1532
24726,-1.6233,6.4991,2.9772,1583
24731,14.467,6.8833,14.3832,1558
24736,2.7186,-6.4033,18.5958,1527
24741,-10.4866,-1.7526,8.4204,1563
24746,-10.4603,5.1571,3.2334,1528
24751,12.5588,9.0465,11.0097,1531
24756,11.3677,-5.5186,15.4977,1533
24761,-11.9267,-1.2737,14.3485,1559
24766,-15.1637,2.332,4.5454,1528
24771,6.1974,8.327,6.0442,1555
24776,14.9494,-0.2023,14.37,1543
24781,-10.1754,-2.5175,20.1592,1557
24786,-14.1904,-0.7422,5.879,1508
24791,-1.1959,7.0904,3.0658,1541
24796,14.625,5.6862,14.5496,1561
24801,0.662,-5.7844,19.0614,1531
24806,-11.0409,-1.8543,7.7596,1561
24811,-9.2428,5.521,2.9365,1532
24816,12.4786,8.9902,12.0596,1555
24821,11.1881,-5.8802,15.4941,1533
24826,-11.8381,-1.1289,13.4782,1551
24831,-14.6968,2.6552,4.397,1529
24836,6.9408,8.4599,6.6307,1545
24841,15.0069,-0.9708,14.4909,1597
24846,-10.9307,-2.1727,19.9509,1546
24851,-14.7387,-0.407,5.6886,1547
24856,-0.1975,7.2233,3.122,1541
24861,14.9231,5.187,14.8393,1561
24866,-0.4381,-5.6647,19.3595,1547
24871,-11.4622,-1.7083,7.3694,1573
24876,-8.3354,5.6922,2.7653,1541
24881,12.5983,8.8286,12.4343,1551
24886,10.7176,-6.0406,15.8496,1547
24891,-11.5017,-1.1217,12.8784,1549
24896,-14.2299,2.9939,4.1456,1544
24901,7.5633,8.4647,6.9839,1532
24906,14.9853,-1.3408,14.6669,1549
24911,-11.145,-1.913,19.5762,1542
24916,-15.3217,-0.091,5.5246,1553
24921,0.6189,7.1515,3.1915,1531
24926,15.038,5.0087,15.0871,1549
24931,-1.5838,-5.3977,19.97,1546
24936,-11.819,-1.7454,7.1551,1559
24941,-7.276,5.7664,2.4277,1524
24946,12.6689,8.6694,12.6462,1545
24951,10.0269,-6.1938,16.5655,1531
24956,-10.9678,-1.2977,11.9279,1533
24961,-13.7439,3.3543,3.6883,1549
24966,7.4998,8.4252,7.3646,1545
24971,15.4797,-1.816,14.9853,1529
24976,-11.6586,-2.059,19.2207,1544
24981,-15.3205,0.0766,5.3606,1553
24986,1.0163,7.2293,3.2729,1531
24991,15.3815,4.6555,15.1349,1560
24996,-3.3962,-5.369,20.5279,1546
25001,-13.392,-1.8028,6.839,1547
25006,-5.9963,5.6252,2.4852,1545
25011,12.7431,9.0465,13.0735,1527
25016,9.7025,-6.7469,16.8265,1559
25021,-10.4531,-1.391,11.2575,1547
25026,-13.5644,3.2429,3.9217,1559
25031,8.7113,8.9423,7.4304,1531
25036,14.5783,-2.6073,15.032,1543
25041,-12.062,-1.8064,18.5156,1553
25046,-16.9114,0.6788,4.8566,1543
25051,1.7059,7.2736,4.0235,1528
25056,15.5084,4.2976,14.631,1525
25061,-3.4931,-5.2577,20.7362,1554
25066,-11.5113,-1.5658,6.7469,1545
25071,-6.5697,6.213,2.4541,1533
25076,14.0133,8.3318,13.1071,1545
25081,7.5812,-6.4548,17.1449,1553
25086,-11.3066,-1.7729,10.9044,1545
25091,-12.9419,3.7266,3.2836,1565
25096,8.3007,8.9986,8.6371,1548
25101,15.1721,-2.806,14.4897,1549
25106,-11.6634,-1.7334,18.5395,1549
25111,-15.1314,0.2646,5.5593,1533
25116,2.648,7.756,3.4895,1531
25121,15.3636,3.2106,14.868,1531
25126,-5.6383,-4.2042,20.7625,1544
25131,-14.4682,-1.9213,6.6331,1549
25136,-4.6388,5.6515,2.4876,1553
25141,13.3596,8.9471,13.6398,1543
25146,7.9523,-6.6212,17.1628,1549
25151,-9.8916,-1.8208,10.4531,1547
25156,-13.0951,3.7338,3.8343,1557
25161,10.4076,9.1997,8.3641,1549
25166,13.4387,-3.3375,14.9003,1531
