file,iteration,window,start_time_s,load_A,load_voltage_V,psu_current_A,load_power_W,supply_voltage_V,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,rpm_mean,rpm_median,rpm_std,rpm_min,rpm_max,rpm_p2p,rpm_cv_percent,rpm_valid_fraction,rpm_zero_fraction,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz
healthy_cc_02A_2.csv,2,11,11.0,0.2,10.35,0.92,2.07,12.0,-0.8827815,3.399196344477287,3.399196344477287,5.2595184999999995,9.8006,1.5472829360225686,1.54842,1.8595356201751014,1.8595356201751014,3.3584199999999997,5.7078,1.806053061615328,10.7703535,2.205364705165055,2.205364705165055,11.3868535,14.4777,5.163251898124387,4.458255487721122,0.8722357112066353,11.686471599225515,8.826656015659943,1434.74,7.757731627221968,1434.760973124095,1420,1463,43,3020.5664500000003,3020.54,0.4007915886094016,3019.78,3021.15,1.3699999999998909,0.013268755885486365,1.0,0.0,100.0,53.49237661962469,12398.811457135696,54.50725703512679
healthy_cc_02A_2.csv,2,12,12.0,0.2,10.35,0.92,2.07,12.0,-0.991146,3.2583023749007705,3.2583023749007705,5.109254,9.815,1.5680723923468272,1.5029069999999998,1.901338077815463,1.901338077815463,3.2854069999999997,5.6861999999999995,1.7279446713520612,10.8388065,2.0894502915139546,2.0894502915139546,3.135506500000001,6.199800000000001,1.5006370396723363,4.312472999700143,0.7881792337372121,5.360303822593198,2.5762679770432073,1435.27,9.111920763483408,1435.2989235695818,1421,1464,43,3022.3801000000003,3022.67,1.2621814409980805,3020.08,3024.65,4.570000000000164,0.04176117494282339,1.0,0.0,99.0,44.30933465314662,3983.8699992725396,67.50605288443832
healthy_cc_02A_2.csv,2,13,13.0,0.2,10.35,0.92,2.07,12.0,-0.9034650000000001,3.3996510578256416,3.3996510578256416,5.2652350000000006,9.924,1.5487574784712035,1.5538985000000003,1.872859945283616,1.872859945283616,3.3435985000000006,5.6671000000000005,1.7852901966429013,10.815546,2.0986789789255527,2.0986789789255527,3.1246540000000014,6.222500000000001,1.4888670594107303,4.41244661681099,0.7189197598284394,5.474640158187865,2.597330749357586,1434.74,8.22510790202779,1434.7635763428063,1419,1461,42,3025.2507499999997,3025.11,0.740407953428366,3024.04,3027.55,3.5100000000002183,0.024474267246388286,1.0,0.0,100.0,57.00553361740607,6988.320605560177,71.10146276401038
healthy_cc_02A_2.csv,2,14,14.0,0.2,10.35,0.92,2.07,12.0,-0.9405534999999997,3.2910799670454303,3.2910799670454303,5.2029465,9.8701,1.5809237551498787,1.525674,1.8620962131221899,1.8620962131221899,3.3308739999999997,5.7066,1.788776528585008,10.8435065,2.115639553824741,2.1156395538247414,3.1294065,6.1914,1.4791775349172918,4.332959771117141,0.8347459754599149,5.428950922699569,2.6207769487299184,1435.55,8.719948394342708,1435.5764835075838,1423,1464,41,3024.5714000000003,3026.02,2.6369448306705334,3020.08,3027.7,7.619999999999891,0.0871840826991399,1.0,0.0,99.0,46.66889838682332,3700.614180424672,61.58551610058295
healthy_cc_02A_2.csv,2,15,15.0,0.2,10.35,0.92,2.07,12.0,-0.9565660000000001,3.3548185037411486,3.3548185037411486,5.142633999999999,9.7623,1.5329097518286476,1.53126,1.8844657218161334,1.8844657218161334,3.29816,5.6563,1.7501830687699824,10.8233235,2.0723725738625647,2.0723725738625647,3.1032235000000004,6.1518999999999995,1.497425481855368,4.370440061897858,0.7034817589592522,5.3719826216777955,2.5576487547372992,1435.34,8.575220113792998,1435.3656154443718,1421,1463,42,3022.4883499999996,3022.67,0.868238318378035,3020.69,3024.04,3.349999999999909,0.028725944249811092,1.0,0.0,100.0,62.15337309030781,7156.3528765964,72.70095931206457
healthy_cc_02A_2.csv,2,16,16.0,0.2,10.35,0.92,2.07,12.0,-0.898616,3.385782225327554,3.385782225327554,5.328684,9.9467,1.5738413298228247,1.5405250000000001,1.8713118920626246,1.8713118920626246,3.355325,5.716200000000001,1.7930335473375552,10.7656995,2.2597447644036595,2.2597447644036595,11.3821995,14.5412,5.036940312594875,4.480153554842596,0.9271174353265066,11.691683520583393,8.80109278179292,1435.335,8.586196771563065,1435.3606811529985,1421,1465,44,3027.6461,3027.55,3.018479880668417,3022.97,3032.75,9.7800000000002,0.09969724931419222,1.0,0.0,99.0,46.99462719443036,5045.825442550785,67.7760721315608
healthy_cc_02A_2.csv,2,17,17.0,0.2,10.35,0.92,2.07,12.0,-0.9636395000000002,3.396105303754545,3.396105303754545,5.2816605,10.062899999999999,1.5552110513654833,1.5160794999999998,1.8845550144609071,1.8845550144609071,3.3428794999999996,5.7066,1.7738296172564951,10.823888000000002,2.157584136008605,2.157584136008605,3.1810119999999973,6.360199999999999,1.4743397241901626,4.442999903294563,0.7837895086370092,5.5194390945207905,2.5625376067595753,1435.09,8.162836516799784,1435.113215046116,1420,1461,41,3032.5134,3032.45,0.5449921467324483,3031.68,3033.83,2.150000000000091,0.01797163193845898,1.0,0.0,99.0,47.42083302355285,5208.9414848273545,70.58830935957036
healthy_cc_02A_2.csv,2,18,18.0,0.2,10.35,0.92,2.07,12.0,-0.910944,3.452145738024975,3.452145738024975,5.361856,10.1969,1.5531951449615216,1.539726,1.8709131264770151,1.8709131264770151,3.373726,5.806,1.8032510180485108,10.8371155,2.1630683945751117,2.1630683945751117,3.421115499999999,6.584099999999999,1.581603017537503,4.482910996550986,0.8110386160077407,5.769669311290921,2.9646040906494733,1435.075,8.354602025231364,1435.0993188626353,1407,1463,56,3034.0914500000003,3034.44,1.088551054154167,3032.14,3036.28,4.140000000000327,0.035877331718335875,1.0,0.0,99.0,47.54041942775414,5618.033995177865,66.92973869915475
healthy_cc_02A_2.csv,2,19,19.0,0.2,10.35,0.92,2.07,12.0,-0.93141,3.5670124186214998,3.5670124186214998,5.37849,10.255500000000001,1.5078416805957071,1.5502299999999998,1.8807855933359336,1.8807855933359336,3.3267299999999995,5.7017999999999995,1.768798108507098,10.822138,2.144743612405921,2.144743612405921,3.179162,6.351800000000001,1.4823039833808822,4.567368739838727,0.7500156352965901,5.642301846449196,2.688775485767105,1434.6,7.592759709091286,1434.620092568064,1419,1459,40,3126.2547500000005,3036.44,615.9570581898852,3034.44,8840.43,5805.99,19.70271482801858,1.0,0.0,99.0,48.72148622800455,4979.143752472379,68.56380958231964
healthy_cc_02A_2.csv,2,20,20.0,0.2,10.35,0.92,2.07,12.0,-0.9454929999999999,3.4520886743319616,3.4520886743319616,5.302207,10.188600000000001,1.5359417153518131,1.5140084999999999,1.897139387783025,1.897139387783025,3.3264085,5.7425,1.753381180856301,10.8521675,2.152425075326375,2.152425075326375,3.1930675000000006,6.3015,1.483474401317236,4.488762388122421,0.7798720572857475,5.615762428457733,2.715008277193359,1435.245,8.672656744043316,1435.2712025955234,1421,1463,42,3034.4858499999996,3034.29,1.1980639705375202,3032.91,3037.05,4.140000000000327,0.03948161335263832,1.0,0.0,99.0,49.07221126124251,4966.712808105082,67.98869623906202
healthy_cc_02A_2.csv,2,21,21.0,0.2,10.35,0.92,2.07,12.0,-0.9074465,3.4456336291004233,3.4456336291004233,5.4024535,10.1837,1.5679129244540309,1.5561614999999998,1.8685507006414759,1.8685507006414759,3.3482614999999996,5.711399999999999,1.7919029432011329,10.8047705,2.138901512828431,2.138901512828431,3.1450294999999997,6.2896,1.4703947241783422,4.465285266187957,0.8308583901520711,5.6452999614913955,2.7079074578727944,1434.74,8.258474435390594,1434.7637680120029,1420,1461,41,3034.52065,3034.9,2.1987428402385256,3025.57,3037.05,11.480000000000018,0.0724576660975606,1.0,0.0,99.0,47.25844018782752,5634.579693514415,69.60692129276883
healthy_cc_02A_2.csv,2,22,22.0,0.2,10.35,0.92,2.07,12.0,-0.9350195000000002,3.720016415215093,3.7200164152150927,6.7036805,12.3601,1.8020566986160438,1.5343284999999998,1.877083577105119,1.877083577105119,3.3419285,5.6814,1.7803834313834859,10.831476499999999,2.2054197495936574,2.2054197495936574,3.7205235000000005,7.2280999999999995,1.686991104838658,4.714429038261712,0.8813435214410363,6.893101359166623,4.0406678598813635,1431.235,9.465187531158588,1431.2662977238024,1403,1459,56,3046.705,3028.31,29.753422559430046,3023.13,3095.02,71.88999999999987,0.976577074558582,1.0,0.0,99.0,48.195638795673354,7133.053292737768,65.45984613042403
healthy_cc_02A_3.csv,3,0,0.0,0.2,10.4,0.97,2.07,12.0,-0.9548905000000001,3.7671116185825646,3.7671116185825646,5.9715095,11.0396,1.5851692502402874,1.5277555,1.8849287422260157,1.8849287422260157,3.3652555,5.7496,1.785348923071641,10.827559500000001,2.167258313240429,2.167258313240429,3.2618595000000017,6.426,1.5050626314695976,4.737203278986374,0.8388668452072343,6.047645280479894,2.636709081793272,1336.415,8.375725341724143,1336.4412463703745,1321,1357,36,3032.8493,3032.29,1.566344633214569,3030.61,3036.9,6.289999999999964,0.051645976383151285,1.0,0.0,99.0,49.694783398406535,6297.612129662455,72.21836243041456
healthy_cc_02A_3.csv,3,1,1.0,0.2,10.4,0.97,2.07,12.0,-0.8872424999999999,3.8232751190757575,3.8232751190757575,6.017657499999999,11.1175,1.5739535640466058,1.5608355,1.8960215380342467,1.8960215380342467,3.3660354999999997,5.7197,1.7753150122386432,10.8137635,2.1655500570796673,2.1655500570796673,3.2509365,6.4571000000000005,1.5012058896408151,4.785596865444399,0.8387486344899324,6.122170655192384,2.701391163716976,1346.24,5.955871053003078,1346.2531745552171,1321,1364,43,3034.3421999999996,3034.29,0.8296445986083839,3032.6,3036.59,3.9900000000002365,0.027341827121818495,1.0,0.0,99.0,51.365259871255816,5624.332591574484,69.12870919776682
healthy_cc_02A_3.csv,3,2,2.0,0.2,10.4,0.97,2.07,12.0,-0.9686925000000002,3.769207441836248,3.769207441836248,5.9912075,11.2192,1.5895138679555558,1.5160135000000003,1.9202082634880389,1.9202082634880389,3.3344135,5.7329,1.7364853403677536,10.809277499999999,2.1679955710157133,2.1679955710157137,3.261422500000002,6.45,1.5043492448058895,4.753349272955361,0.8118353963405516,6.064753359588892,2.6389672796147288,1347.645,5.492629151872535,1347.6561931739118,1337,1362,25,3034.9524499999998,3034.44,1.744413224411054,3032.45,3041.05,8.600000000000364,0.057477448268128686,1.0,0.0,99.0,50.51438634450561,5016.6114976336685,67.85281578221344
healthy_cc_02A_3.csv,3,3,3.0,0.2,10.4,0.97,2.07,12.0,-0.9012115000000002,3.7579928530823143,3.7579928530823143,6.012088499999999,11.0816,1.5998137130752843,1.5392199999999996,1.9022657033127628,1.9022657033127628,3.3480199999999996,5.7437000000000005,1.7600170124338996,10.8279365,2.1708194769988935,2.1708194769988935,3.2143365,6.3781,1.4807018888755061,4.738521108060563,0.8933240274907701,6.125018090419366,2.7695985801696423,1348.17,5.8788689388350885,1348.1828177216917,1321,1362,41,3034.97825,3034.75,1.3119700596813024,3031.99,3037.82,5.830000000000382,0.0432283183472996,1.0,0.0,99.0,49.392868284975826,5888.947627153297,70.87727689184157
healthy_cc_02A_3.csv,3,4,4.0,0.2,10.4,0.97,2.07,12.0,-0.9454034999999998,3.7936979403924282,3.7936979403924282,5.8923965,10.9618,1.5532065527047412,1.5486410000000002,1.8690814278727934,1.8690814278727934,3.363441,5.7520999999999995,1.7995154998827103,10.801118999999998,2.2201622891894637,2.2201622891894637,3.3563189999999983,6.676200000000001,1.511744891958021,4.776476738904498,0.8214951769496299,6.049342769330751,2.6208977718057453,1348.24,5.608243931927355,1348.251664193299,1331,1359,28,3033.18605,3032.75,0.9197488230490667,3031.99,3034.9,2.9100000000003092,0.030322862095751323,1.0,0.0,99.0,48.917484692134686,5451.762561010824,70.70314889802916
healthy_cc_02A_3.csv,3,5,5.0,0.2,10.4,0.97,2.07,12.0,-0.9223840000000001,3.7777546266590685,3.7777546266590685,5.893916,10.9655,1.560163796348097,1.529248,1.883884706211078,1.883884706211078,3.2806480000000002,5.6324000000000005,1.7414271633417164,10.837536999999998,2.2660292015177124,2.2660292015177124,3.3616369999999973,6.669,1.4834923564747016,4.791173128542842,0.7657968104897868,6.0003117473618826,2.587146223756411,1351.36,4.885734335798458,1351.3688319626142,1339,1363,24,3032.8330999999994,3032.91,0.5000703850459753,3031.68,3033.83,2.150000000000091,0.01648855603184941,1.0,0.0,99.0,49.50147744232702,4373.918292337216,67.55265211079724
healthy_cc_02A_3.csv,3,6,6.0,0.2,10.4,0.97,2.07,12.0,-0.929812,3.736800031076857,3.736800031076857,5.893688,10.9762,1.5772018708481916,1.5430945,1.89453527917,1.89453527917,4.6088945,6.9588,2.4327308922002056,10.725591,2.3709360336624434,2.3709360336624434,10.726791,14.0911,4.5242852812988215,4.813966770969109,0.9575273547577492,12.16104624081149,8.756453866626991,1353.355,4.683905955503377,1353.3631053785973,1327,1363,36,3033.0445999999997,3032.91,0.6646719792499801,3031.83,3035.05,3.2200000000002547,0.0219143490092424,1.0,0.0,99.0,50.00961884111622,5213.57042662425,64.90221510411284
healthy_cc_02A_3.csv,3,7,7.0,0.2,10.4,0.97,2.07,12.0,-0.9211535000000001,3.772262900460114,3.772262900460114,5.8855465,10.9499,1.5602164152668476,1.5321724999999997,1.8595956194543346,1.8595956194543344,3.3230724999999994,5.6754999999999995,1.786986625068033,10.8428085,2.2366174348953263,2.2366174348953263,3.3346085,6.575699999999999,1.4909159018319373,4.763456812878569,0.8018734291753311,5.974691435730447,2.5884072005117402,1353.995,3.8980732420004625,1354.0006111520038,1339,1365,26,3031.37205,3031.53,0.5145107360394874,3030.15,3032.14,1.9899999999997817,0.016972866660807516,1.0,0.0,99.0,48.607258795052765,4719.167331807287,66.9723503320171
healthy_cc_02A_3.csv,3,8,8.0,0.2,10.4,0.97,2.07,12.0,-0.9205385000000001,3.7160037472623397,3.7160037472623397,5.8753614999999995,11.0133,1.5810967640515716,1.5507769999999999,1.8706136512307934,1.8706136512307934,3.3607769999999997,5.7305,1.796617381568201,10.7914365,2.2597371119707157,2.2597371119707157,3.327163500000001,6.629500000000001,1.4723675078728,4.734373358434725,0.8296409485547188,6.02267770783424,2.6344689447496066,1354.68,3.850662280699257,1354.6854727205132,1341,1367,26,3032.4382499999997,3032.29,0.6058270689726867,3031.37,3033.98,2.6100000000001273,0.01997821617547156,1.0,0.0,99.0,49.35884053926673,5864.921795208337,70.83073064424674
healthy_cc_02A_3.csv,3,9,9.0,0.2,10.4,0.97,2.07,12.0,-0.9519915,3.7441085963788163,3.7441085963788163,5.8380085,10.9631,1.5592519153013717,1.5264465,1.8562336129075323,1.8562336129075323,3.3436465,5.7389,1.8013069458227524,10.831356999999999,2.2692265648345913,2.2692265648345913,3.360256999999999,6.639100000000001,1.4807939639314662,4.755348736918934,0.8072275933245284,5.941305526715783,2.5177626392111576,1353.965,4.65121220758632,1353.9729890215683,1338,1365,27,3032.3920999999996,3032.29,0.8824763962849123,3030.92,3034.13,3.2100000000000364,0.02910165859767648,1.0,0.0,99.0,47.83290583078796,5654.701052693506,71.79976572594785
healthy_cc_02A_3.csv,3,10,10.0,0.2,10.4,0.97,2.07,12.0,-0.8903685000000001,3.7436958295590403,3.7436958295590403,5.9163315,10.957,1.5803451373603898,1.5585649999999998,1.864997034870297,1.864997034870297,3.337465,5.697,1.7895283143075382,10.8014385,2.253572629774277,2.253572629774277,3.317161500000001,6.6343000000000005,1.4719567748443305,4.751006419907312,0.8104349504682768,6.011911139130342,2.603348179450779,1354.485,4.547502061571825,1354.4926337931852,1333,1367,34,3031.23105,3031.22,0.614451297907232,3030.0,3032.14,2.1399999999998727,0.02027068500460339,1.0,0.0,99.0,49.66127360859197,5604.974000947516,70.90935015536327
healthy_cc_02A_3.csv,3,11,11.0,0.2,10.4,0.97,2.07,12.0,-0.9572729999999998,3.7428999756700687,3.7428999756700687,5.8482270000000005,10.941500000000001,1.5624855160477613,1.5247715,1.8657317012201273,1.8657317012201273,3.2820715,5.6575,1.7591336942249696,10.8259055,2.2563284059107507,2.2563284059107507,3.3799054999999996,6.6617999999999995,1.4979670030062513,4.7519756821903565,0.7925664043279843,5.939726950624204,2.5000919986894052,1354.355,4.361074982157496,1354.3620213960521,1341,1365,24,3031.6344,3031.68,0.4072942916368102,3030.61,3032.29,1.6799999999998363,0.013434809013804902,1.0,0.0,99.0,50.28171063755728,5725.7269759094,70.1976896204921
healthy_cc_02A_3.csv,3,12,12.0,0.2,10.4,0.97,2.07,12.0,-0.892673,3.729110000492209,3.729110000492209,5.861326999999999,10.919899999999998,1.5717763753888614,1.5616614999999998,1.8714450744725988,1.8714450744725986,3.3656615,5.7401,1.798429217030852,10.802460000000002,2.2427742347592634,2.2427742347592634,3.334139999999998,6.646299999999999,1.4866141889479483,4.736940397623633,0.8070814847669332,6.008449346146745,2.6288733912063553,1354.57,4.849237053393039,1354.578679885373,1333,1379,46,3030.59065,3030.46,1.0003109903924674,3028.93,3032.29,3.3600000000001273,0.03300712982772739,1.0,0.0,99.0,50.0078565743917,5482.967705711102,69.77432093634519
healthy_cc_02A_3.csv,3,13,13.0,0.2,10.4,0.97,2.07,12.0,-0.9120375,3.7407830395177624,3.7407830395177624,5.8791625,10.9308,1.5716395305186968,1.390642,2.904828630510929,2.904828630510929,31.388742,33.9294,10.805712140918637,10.7609485,2.355418762406751,2.355418762406751,10.6053485,13.9055,4.502532063200315,5.289563750223405,2.1547953724106126,33.14450713995341,29.74530226793959,1354.08,4.455737873798233,1354.0873310093407,1331,1365,34,3031.07505,3030.92,0.8364759395821807,3029.69,3032.91,3.2199999999998,0.0275966752978347,1.0,0.0,99.0,50.45506690132111,4779.296534195713,61.27197523141688
healthy_cc_02A_3.csv,3,14,14.005,0.2,10.4,0.97,2.07,12.0,-0.9216070000000001,3.752002853537161,3.752002853537161,5.837193,10.985800000000001,1.5557538807565265,1.5004755,1.8782340761070624,1.8782340761070624,3.3104755,5.6922,1.7625468210338748,10.7817775,2.3825152622268235,2.3825152622268235,11.3982775,14.6944,4.7841361945134295,4.825108043592858,0.9594641141086282,12.47080590104968,9.09670151193314,1353.29,4.527239777171075,1353.2975725981335,1336,1365,29,3031.3533499999994,3031.37,0.5711893534546041,3030.3,3032.6,2.299999999999727,0.018842717674421038,1.0,0.0,99.0,52.84714258025058,5059.169928882695,57.33744799313838
healthy_cc_02A_3.csv,3,15,15.005,0.2,10.4,0.97,2.07,12.0,-0.9308275,3.7124459982730724,3.7124459982730724,5.795672499999999,10.9223,1.5611466140372106,1.5431875000000002,1.876895981026586,1.876895981026586,3.3064875000000002,5.668200000000001,1.7616786084178655,10.797466,2.253602264762795,2.253602264762795,3.310766,6.606800000000001,1.469099517588778,4.731143305949578,0.7978181365464959,5.955351342244091,2.5173969219283565,1353.355,4.9476231667337,1353.3640437812733,1339,1372,33,3183.0987000000005,3031.68,1020.6559864397555,3030.0,10300.43,7270.43,32.0648551186853,1.0,0.0,99.0,46.01528496030536,4196.361081053957,64.68062068799331
healthy_cc_02A_3.csv,3,16,16.005,0.2,10.4,0.97,2.07,12.0,-0.9329909999999998,3.7273274263363287,3.7273274263363287,5.804309000000001,10.8781,1.5572307812263175,1.519635,1.8800030033154203,1.8800030033154203,3.338035,5.7401,1.7755476954628866,10.8332415,2.242883147720306,2.2428831477203066,3.3417414999999995,6.5732,1.4899311644463447,4.738977300000681,0.7813805700464689,5.880175757486188,2.54118534672903,1353.075,5.045728391421798,1353.0844079361789,1335,1369,34,3031.2413,3031.37,0.7312135871274966,3030.0,3032.14,2.1399999999998727,0.02412257932509354,1.0,0.0,99.0,49.70660099225946,4434.0805165773,66.89139732212804
healthy_cc_02A_3.csv,3,17,17.005,0.2,10.4,0.97,2.07,12.0,-0.9266369999999999,3.711148841832001,3.711148841832001,5.860963,10.926,1.5792853506535047,1.5529570000000001,1.8695903482182934,1.8695903482182934,3.343857,5.6982,1.7885506325953555,10.792276499999998,2.2371573827064,2.2371573827064,3.3012235000000025,6.570900000000001,1.475633107227507,4.719413835571082,0.7939454708993922,5.9630973873374105,2.574168022084977,1353.115,4.715058324135557,1353.1232150103701,1335,1365,30,3029.6412,3029.92,0.8071899156952372,3027.86,3030.61,2.75,0.026643086174535695,1.0,0.0,99.0,49.42752152171379,5035.254856374631,68.65037982155351
healthy_cc_02A_3.csv,3,18,18.005,0.2,10.4,0.97,2.07,12.0,-0.9318204999999999,3.7065113459734276,3.7065113459734276,5.830579500000001,10.884,1.573063982748645,1.5254185,1.8720692548641864,1.8720692548641864,3.2947185,5.6958,1.759934089745533,10.833537999999999,2.241776443750804,2.2417764437508034,3.364837999999999,6.6427,1.5009694697166849,4.718943873007339,0.7879851434813139,5.899283525395817,2.5418963585045,1353.24,4.748936723099182,1353.2483327165048,1327,1365,38,3029.49785,3029.39,0.5409176254293128,3028.47,3030.76,2.2900000000004184,0.01785502588916882,1.0,0.0,99.0,48.491469280831154,4690.759701016491,68.7466846340262
healthy_cc_02A_3.csv,3,19,19.005,0.2,10.4,0.97,2.07,12.0,-0.9225170000000001,3.7250858235631297,3.7250858235631297,5.860283,10.9116,1.573194089363156,1.5637889999999999,1.8601930985999813,1.8601930985999815,3.348689,5.7377,1.8001835414400205,10.7960975,2.247282032777317,2.247282032777317,3.3129975,6.613999999999999,1.4742241746602724,4.731475382143898,0.8187167749599574,5.988771045616643,2.5974899103793634,1353.04,4.649559118884284,1353.0479888015798,1340,1365,25,3030.0331999999994,3030.075,0.4526121518475311,3029.23,3030.76,1.5300000000002,0.014937531108488554,1.0,0.0,99.0,49.89387946739561,5510.687106672233,68.77550121076733
healthy_cc_02A_3.csv,3,20,20.005,0.2,10.4,0.97,2.07,12.0,-0.924736,3.6953772368871896,3.6953772368871896,5.805364,10.8445,1.5709800726299226,1.522559,1.8751769030998116,1.8751769030998116,3.317059,5.705399999999999,1.768931237643044,10.837808500000001,2.2408392108042356,2.2408392108042356,3.353508500000001,6.612799999999999,1.4965413331893764,4.710993707223642,0.7928973182731787,5.8930699209197615,2.533513129235888,1353.215,4.508744281948134,1353.2225112670865,1338,1365,27,3028.9643500000006,3028.85,0.8666340505080773,3027.25,3030.46,3.2100000000000364,0.028611563239695346,1.0,0.0,99.0,48.58634731393801,4163.7178891638505,64.45535724593134
healthy_cc_03A_1.csv,1,0,0.0,0.3,10.34,1.05,3.09,12.0,-0.8723215000000001,2.8859756225560447,2.8859756225560447,4.5241785,8.4587,1.567642659432111,1.53857,1.8539411991214825,1.8539411991214825,3.14627,5.5881,1.697071083748992,10.808601,1.9660673720142452,1.9660673720142452,2.9161990000000007,5.6671,1.4832650404102588,3.9536532694568387,0.8328881924933457,5.140448996436327,3.1326233538659243,1245.645,3.72947382347698,1245.6505830288042,1237,1255,18,3008.3038,3008.27,0.9472484151477956,3006.61,3010.23,3.619999999999891,0.03148779106511103,1.0,0.0,100.0,71.58780645623985,7060.758337653646,79.95718323656598
healthy_cc_03A_1.csv,1,1,1.0,0.3,10.34,1.05,3.09,12.0,-0.997532,2.7415716892279143,2.7415716892279143,4.4265680000000005,8.505400000000002,1.6146096114840671,1.4587295,1.9632454381915037,1.9632454381915037,3.4207295,6.0009999999999994,1.742385049497987,10.822530500000001,1.959399830616444,1.959399830616444,2.8495694999999994,5.588100000000001,1.454307311593214,3.899973804267857,0.9649176177466016,5.054416079788495,3.16186686567952,1248.84,4.258450422395452,1248.8472604766364,1240,1261,21,3010.9592000000002,3010.99,0.8054708933288749,3009.03,3012.35,3.319999999999709,0.0267513054753075,1.0,0.0,100.0,102.67680355965311,15411.302235449995,79.24018434048052
healthy_cc_03A_1.csv,1,2,2.005,0.3,10.34,1.05,3.09,12.0,-0.9217644999999999,2.820087462028394,2.820087462028394,4.5490355,8.4983,1.6130831264105656,1.4843680000000004,1.9578335846991695,1.9578335846991695,3.449968,5.9519,1.762135467979575,10.8100515,1.9128813093597181,1.9128813093597183,2.9015485000000005,5.535400000000001,1.5168471173839897,3.9300280587501533,0.8962249243963434,5.101784586067556,3.201846757548818,1249.285,4.438893443190544,1249.292885995914,1231,1260,29,3165.184,3010.39,1096.4624300704515,3009.33,11976.05,8966.72,34.641348814806705,1.0,0.0,100.0,63.98026436738761,7397.042585125882,72.59883948646996
healthy_cc_03A_1.csv,1,3,3.005,0.3,10.34,1.05,3.09,12.0,-0.864253,2.956297778217039,2.956297778217039,4.594547,8.582,1.5541556854840919,1.5256385000000001,1.8979315335037115,1.8979315335037115,3.4481385,5.8933,1.8167876127936504,10.812444000000001,1.9158476050208166,1.9158476050208166,2.8596559999999993,5.5725,1.4926322910578933,4.001538792142687,0.7822716474335566,5.1051500553879166,3.2042298077638227,1249.12,4.278504411590573,1249.1273273769973,1237,1260,23,3011.18335,3011.29,0.7802161735698899,3009.93,3012.65,2.7200000000002547,0.02591061662086734,1.0,0.0,99.0,32.5011097496473,1953.707507458677,67.4993878163853
healthy_cc_03A_1.csv,1,4,4.005,0.3,10.34,1.05,3.09,12.0,-0.8891354999999999,2.905683709196469,2.905683709196469,4.6139645,8.590399999999999,1.5879100968205293,1.5146175,1.891502487268719,1.891502487268719,3.3821174999999997,5.880199999999999,1.7880587114023256,10.817659500000001,1.9225059915406637,1.9225059915406637,2.8616404999999983,5.573699999999999,1.4884949709346436,3.964443058582536,0.8985195633860725,5.148200461657135,3.316390514908634,1247.775,4.328322423295196,1247.7825070900778,1235,1261,26,3011.211,3011.14,0.7435986820860202,3009.93,3013.11,3.180000000000291,0.024694339987666764,1.0,0.0,100.0,73.62122304059044,7872.4838946546415,78.0149612126309
healthy_cc_03A_1.csv,1,5,5.005,0.3,10.34,1.05,3.09,12.0,-0.9359405,2.8408878560248993,2.8408878560248993,4.5192594999999995,8.5964,1.5907912346542095,1.4819375,1.9220080889641828,1.9220080889641828,3.4284375,5.9161,1.7837789131510204,10.825884500000003,1.9541021900376014,1.9541021900376014,2.839015499999997,5.602399999999999,1.452849044678348,3.94756561359824,0.945508441257003,5.114493453958733,3.225894201420827,1247.83,4.61206027714296,1247.8385232072296,1223,1258,35,3012.2038499999994,3012.35,0.8777913633090777,3010.39,3013.71,3.3200000000001637,0.029141167298789485,1.0,0.0,100.0,99.71318594791165,14028.749372902896,79.49361606373289
healthy_cc_03A_1.csv,1,6,6.005,0.3,10.34,1.05,3.09,12.0,-0.9998900000000001,2.773170429580555,2.773170429580555,4.31881,8.2935,1.557354699131573,1.475793,1.9595227856422084,1.9595227856422084,3.452193,5.9412,1.7617519047468428,10.8094415,1.9292261989792048,1.9292261989792048,2.8614584999999995,5.560499999999999,1.483215654812307,3.9053959473757267,1.0079673455306075,5.085457860504917,3.1609852574078365,1247.97,4.346159223958552,1247.9775679073723,1235,1261,26,3013.251849999999,3012.425,2.0025052003677573,3010.84,3016.89,6.049999999999727,0.06645661564491391,1.0,0.0,100.0,103.0195850838331,15257.25965380559,77.74780858211109
healthy_cc_03A_1.csv,1,7,7.005,0.3,10.34,1.05,3.09,12.0,-0.8730585000000001,2.944405524164046,2.944405524164046,4.6252415000000004,8.6574,1.5708574997709137,1.493381,1.92385343522811,1.92385343522811,3.429081,5.7449,1.7824024102924536,10.814745499999999,1.8770096655264592,1.877009665526459,2.8465545000000017,5.594000000000001,1.5165369429259743,3.986715592495469,0.7573673537039778,5.114894967734284,3.3207534331407884,1248.105,4.1041412012746346,1248.111747801454,1240,1259,19,3009.665650000001,3008.73,2.6774884831684984,3007.37,3016.59,9.220000000000255,0.08896298773813954,1.0,0.0,99.0,28.719558132547416,2136.743030771756,65.73625325871099
