dataset_type,fault_id,file,iteration,segment,window,rpm_raw_mean,rpm_raw_median,rpm_mean,rpm_median,rpm_invalid_samples,rpm_valid_fraction
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,12,2542.47675,2542.59,2542.47675,2542.59,0,1.0
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,13,2543.7319,2543.56,2543.7319,2543.56,0,1.0
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,14,2545.3441000000003,2545.28,2545.3441000000003,2545.28,0,1.0
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,15,2765.3466500000004,2545.07,2583.2289247311824,2544.96,14,0.93
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,16,2543.0687,2543.02,2543.0687,2543.02,0,1.0
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,17,2544.3567500000004,2544.42,2544.3567500000004,2544.42,0,1.0
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,18,2633.14885,2546.47,2595.172051282051,2546.47,5,0.975
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,19,2545.6501000000003,2545.72,2545.6501000000003,2545.72,0,1.0
healthy,HEALTHY,healthy_cc_20A_1.csv,1,0,20,2549.9064500000004,2549.29,2549.9064500000004,2549.29,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,0,2518.71495,2518.52,2518.71495,2518.52,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,1,2615.33495,2528.13,2563.9095360824745,2528.13,6,0.97
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,2,2532.75275,2533.36,2532.75275,2533.36,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,3,2534.5377,2534.75,2534.5377,2534.75,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,4,2535.40105,2535.5,2535.40105,2535.5,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,5,2537.4577499999996,2537.53,2537.4577499999996,2537.53,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,6,2537.7212500000005,2537.75,2537.7212500000005,2537.75,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,7,2540.1191999999996,2540.2749999999996,2540.1191999999996,2540.2749999999996,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,8,2542.0820499999995,2541.73,2542.0820499999995,2541.73,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,9,2685.78745,2547.23,2547.1486387434556,2547.12,9,0.955
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,10,2549.87625,2550.04,2549.87625,2550.04,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,11,2545.1420499999995,2545.18,2545.1420499999995,2545.18,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,12,4769.922349999999,2545.5,2546.6517098445597,2545.5,7,0.965
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,13,2547.41695,2547.12,2547.41695,2547.12,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,14,2547.83895,2547.88,2547.83895,2547.88,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,15,2548.6666999999998,2548.74,2548.6666999999998,2548.74,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,16,2551.34315,2551.505,2551.34315,2551.505,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,17,2549.63695,2549.61,2549.63695,2549.61,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,18,2552.49885,2552.54,2552.49885,2552.54,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,19,2552.1582,2552.43,2552.1582,2552.43,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,20,2549.89765,2550.04,2549.89765,2550.04,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,21,2552.2152,2552.21,2552.2152,2552.21,0,1.0
healthy,HEALTHY,healthy_cc_20A_2.csv,2,0,22,2552.3124500000004,2552.5950000000003,2552.322211055277,2552.65,1,0.995
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,0,2513.31415,2512.56,2513.31415,2512.56,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,1,2519.2115,2519.0,2519.2115,2519.0,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,2,2521.6100500000002,2521.0600000000004,2521.6100500000002,2521.0600000000004,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,3,2524.9717499999997,2525.36,2524.9717499999997,2525.36,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,4,2525.4249,2525.36,2525.4249,2525.36,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,5,2526.1335999999997,2526.21,2526.1335999999997,2526.21,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,6,2526.81615,2526.95,2526.81615,2526.95,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,7,2527.40805,2526.85,2527.40805,2526.85,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,8,2532.3704000000002,2532.82,2532.3704000000002,2532.82,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,9,2533.0079499999997,2532.71,2533.0079499999997,2532.71,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,10,2536.8557,2536.89,2536.8557,2536.89,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,11,2538.5321500000005,2538.5,2538.5321500000005,2538.5,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,12,2538.03255,2538.18,2538.03255,2538.18,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,13,2536.8710499999997,2536.89,2536.8710499999997,2536.89,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,14,2537.68005,2537.53,2537.68005,2537.53,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,15,2540.815,2540.87,2540.815,2540.87,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,16,2542.0595999999996,2542.05,2542.0595999999996,2542.05,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,17,2543.70865,2543.56,2543.70865,2543.56,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,18,2544.6831,2544.96,2544.6831,2544.96,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,19,2543.0198,2543.02,2543.0198,2543.02,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,20,2542.9085499999997,2542.8,2542.9085499999997,2542.8,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,21,2543.2371500000004,2543.24,2543.2371500000004,2543.24,0,1.0
healthy,HEALTHY,healthy_cc_20A_3.csv,3,0,22,2543.0085,2542.965,2543.0085,2542.965,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,0,2914.66395,2914.46,2914.66395,2914.46,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,1,2916.2155500000003,2915.88,2916.2155500000003,2915.88,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,2,2919.1129499999997,2919.14,2919.1129499999997,2919.14,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,3,2919.3547000000003,2919.57,2919.3547000000003,2919.57,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,4,2915.8386499999997,2916.44,2915.8386499999997,2916.44,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,5,2883.4453500000004,2915.03,2883.4453500000004,2915.03,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,6,2792.80925,2793.625,2792.80925,2793.625,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,7,2795.00625,2795.12,2795.00625,2795.12,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,8,2796.4521000000004,2796.94,2796.4521000000004,2796.94,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,9,2796.77685,2796.68,2796.77685,2796.68,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,10,2893.1480000000006,2921.7,2893.1480000000006,2921.7,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,11,2921.5178499999993,2921.7,2921.5178499999993,2921.7,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,12,2920.401749999999,2920.56,2920.401749999999,2920.56,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,13,2919.2203499999996,2919.42,2919.2203499999996,2919.42,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,14,2920.06755,2919.85,2920.06755,2919.85,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,15,2841.5117999999998,2796.29,2841.5117999999998,2796.29,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,16,2796.9555999999993,2797.07,2796.9555999999993,2797.07,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,17,2799.1844500000007,2799.29,2799.1844500000007,2799.29,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,18,2801.8397999999997,2801.91,2801.8397999999997,2801.91,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,19,2802.73835,2802.69,2802.73835,2802.69,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,20,2805.69625,2806.1,2805.69625,2806.1,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_1.csv,1,0,21,2805.8530000000005,2805.84,2805.8530000000005,2805.84,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,0,2922.6855,2922.48,2922.6855,2922.48,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,1,2923.2922,2923.12,2923.2922,2923.12,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,2,2924.7868499999995,2924.97,2924.7868499999995,2924.97,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,3,2927.5930000000003,2927.54,2927.5930000000003,2927.54,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,4,2931.0764,2930.9049999999997,2931.0764,2930.9049999999997,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,5,2896.2880999999998,2931.55,2896.2880999999998,2931.55,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,6,2808.8379499999996,2808.86,2808.8379499999996,2808.86,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,7,2812.11235,2812.15,2812.11235,2812.15,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,8,2814.2056000000007,2814.26,2814.2056000000007,2814.26,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,9,2818.21815,2819.68,2818.21815,2819.68,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,10,2852.4877,2818.62,2852.4877,2818.62,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,11,2936.50255,2936.14,2936.50255,2936.14,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,12,2935.7941499999997,2935.85,2935.7941499999997,2935.85,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,13,2931.5193499999996,2930.69,2931.5193499999996,2930.69,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,14,2929.1337,2929.12,2929.1337,2929.12,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,15,2872.4214,2927.11,2872.4214,2927.11,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,16,2805.6659999999997,2806.1,2805.6659999999997,2806.1,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,17,2807.27345,2807.28,2807.27345,2807.28,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,18,2807.6305999999995,2807.41,2807.6305999999995,2807.41,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,19,2808.27695,2808.2,2808.27695,2808.2,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,20,2809.1193000000003,2808.99,2809.1193000000003,2808.99,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_2.csv,2,0,21,2806.9313499999994,2806.955,2806.9313499999994,2806.955,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,0,2931.98385,2931.76,2931.98385,2931.76,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,1,2932.86715,2932.84,2932.86715,2932.84,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,2,2930.05685,2929.97,2930.05685,2929.97,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,3,2933.54275,2933.7,2933.54275,2933.7,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,4,2938.4524,2938.3,2938.4524,2938.3,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,5,2899.2610499999996,2937.72,2899.2610499999996,2937.72,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,6,2813.9529500000003,2813.99,2813.9529500000003,2813.99,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,7,2814.0066,2814.13,2814.0066,2814.13,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,8,2814.15055,2814.13,2814.15055,2814.13,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,9,2814.0239,2813.86,2814.0239,2813.86,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,10,2862.3298999999997,2815.45,2862.3298999999997,2815.45,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,11,2936.329,2936.14,2936.329,2936.14,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,12,2940.7406500000006,2941.03,2940.7406500000006,2941.03,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,13,2936.7328500000003,2936.71,2936.7328500000003,2936.71,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,14,2936.2732499999997,2936.28,2936.2732499999997,2936.28,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,15,2903.8589,2936.86,2903.8589,2936.86,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,16,2814.9474,2814.92,2814.9474,2814.92,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,17,2817.8706999999995,2817.7,2817.8706999999995,2817.7,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,18,2815.7321,2815.45,2815.7321,2815.45,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,19,2813.76725,2813.73,2813.76725,2813.73,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,20,2816.5738,2816.175,2816.5738,2816.175,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,21,2816.8091999999997,2816.435,2816.8091999999997,2816.435,0,1.0
fault,F1,F1_repeat_cc_0.4_0.8A_3.csv,3,0,22,2819.5138500000003,2819.42,2819.5138500000003,2819.42,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,0,2938.6606000000006,2938.73,2938.6606000000006,2938.73,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,1,2937.9840000000004,2938.01,2937.9840000000004,2938.01,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,2,2942.21755,2942.19,2942.21755,2942.19,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,3,2939.63765,2939.45,2939.63765,2939.45,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,4,2941.5667500000004,2941.18,2941.5667500000004,2941.18,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,5,2822.37695,2734.86,2822.37695,2734.86,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,6,2733.435,2733.86,2733.435,2733.86,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,7,2736.7462999999993,2736.73,2736.7462999999993,2736.73,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,8,2738.0551499999997,2738.48,2738.0551499999997,2738.48,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,9,2738.2233499999998,2738.6,2738.2233499999998,2738.6,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,10,2836.8946,2801.91,2836.8946,2801.91,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,11,2943.8457999999996,2942.19,2943.8457999999996,2942.19,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,12,2939.6566500000004,2939.88,2939.6566500000004,2939.88,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,13,2943.82485,2944.06,2943.82485,2944.06,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,14,2943.13735,2943.92,2943.13735,2943.92,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,15,2940.7531999999997,2940.74,2940.7531999999997,2940.74,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,16,2939.7780000000002,2939.59,2939.7780000000002,2939.59,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,17,2939.2557,2939.3,2939.2557,2939.3,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,18,2939.5752500000003,2939.88,2939.5752500000003,2939.88,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_1.csv,1,0,19,2938.1829000000002,2938.3,2938.1829000000002,2938.3,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,0,2942.9830000000006,2942.91,2942.9830000000006,2942.91,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,1,2943.2478499999997,2943.2,2943.2478499999997,2943.2,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,2,2947.66635,2949.56,2947.66635,2949.56,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,3,2949.6539000000002,2948.4,2949.6539000000002,2948.4,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,4,2949.20045,2949.13,2949.20045,2949.13,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,5,2761.7502499999996,2739.6,2761.7502499999996,2739.6,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,6,2742.2594,2741.6,2742.2594,2741.6,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,7,2744.4784500000005,2744.36,2744.4784500000005,2744.36,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,8,2742.4726499999997,2742.1,2742.4726499999997,2742.1,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,9,2740.0307499999994,2739.48,2740.0307499999994,2739.48,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,10,2944.361,2952.9,2944.361,2952.9,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,11,2951.7598,2952.61,2951.7598,2952.61,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,12,2952.7142500000004,2952.9,2952.7142500000004,2952.9,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,13,2947.6489,2947.68,2947.6489,2947.68,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,14,2947.5557999999996,2947.82,2947.5557999999996,2947.82,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,15,2947.0710500000005,2947.39,2947.0710500000005,2947.39,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,16,2949.3038500000002,2949.56,2949.3038500000002,2949.56,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,17,2946.7906000000007,2946.52,2946.7906000000007,2946.52,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,18,2944.6803500000005,2944.35,2944.6803500000005,2944.35,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,19,2946.2677000000003,2946.23,2946.2677000000003,2946.23,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_2.csv,2,0,20,2947.0347,2947.1,2947.0347,2947.1,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,0,2957.03825,2957.27,2957.03825,2957.27,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,1,2957.90345,2958.0,2957.90345,2958.0,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,2,2950.3135,2947.97,2950.3135,2947.97,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,3,2944.0308499999996,2943.92,2944.0308499999996,2943.92,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,4,2942.96795,2942.91,2942.96795,2942.91,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,5,2892.5262,2944.35,2892.5262,2944.35,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,6,2732.9471499999995,2733.24,2732.9471499999995,2733.24,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,7,2738.9963499999994,2738.6,2738.9963499999994,2738.6,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,8,2743.6191999999996,2743.74,2743.6191999999996,2743.74,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,9,2744.0416999999993,2743.86,2744.0416999999993,2743.86,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,10,2810.1907999999994,2747.63,2810.1907999999994,2747.63,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,11,2956.77485,2956.98,2956.77485,2956.98,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,12,2955.2262,2954.7200000000003,2955.2262,2954.7200000000003,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,13,2956.8856500000006,2956.98,2956.8856500000006,2956.98,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,14,2954.6385999999998,2954.5,2954.6385999999998,2954.5,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,15,2957.7715000000003,2957.7,2957.7715000000003,2957.7,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,16,2957.84725,2957.7,2957.84725,2957.7,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,17,2954.4383500000004,2955.23,2954.4383500000004,2955.23,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,18,2950.841,2950.87,2950.841,2950.87,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,19,2952.5240000000003,2952.47,2952.5240000000003,2952.47,0,1.0
fault,F2,F2_stepup_cc_0.3_1A_3.csv,3,0,20,2949.6888,2949.27,2949.6888,2949.27,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,0,2982.6023,2982.55,2982.6023,2982.55,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,1,2983.2455,2983.0,2983.2455,2983.0,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,2,2982.65135,2982.55,2982.65135,2982.55,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,3,2982.2016500000004,2982.11,2982.2016500000004,2982.11,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,4,2981.93615,2981.81,2981.93615,2981.81,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,5,2983.1353500000005,2983.0,2983.1353500000005,2983.0,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,6,2984.09625,2984.04,2984.09625,2984.04,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,7,2893.9407999999994,2984.33,2893.9407999999994,2984.33,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,8,2727.71765,2727.77,2727.71765,2727.77,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,9,2790.7664499999996,2735.23,2790.7664499999996,2735.23,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,10,2994.0307000000003,2994.01,2994.0307000000003,2994.01,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,11,2993.1882500000006,2992.67,2993.1882500000006,2992.67,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,12,2991.9743,2992.07,2991.9743,2992.07,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,13,2986.6589999999997,2986.56,2986.6589999999997,2986.56,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,14,2988.3509999999997,2988.35,2988.3509999999997,2988.35,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,15,2988.172,2987.9,2988.172,2987.9,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,16,2987.7961,2987.75,2987.7961,2987.75,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,17,2985.8946,2985.82,2985.8946,2985.82,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,18,2986.318300000001,2986.26,2986.318300000001,2986.26,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,19,2986.89355,2987.16,2986.89355,2987.16,0,1.0
fault,F3,F3_spike_cc_0.2_1A_1.csv,1,0,20,2982.7317499999995,2981.81,2982.7317499999995,2981.81,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,0,2994.3991499999997,2994.91,2994.3991499999997,2994.91,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,1,2996.7772499999996,2996.7,2996.7772499999996,2996.7,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,2,2996.9524,2996.85,2996.9524,2996.85,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,3,2963.22585,2995.7349999999997,2963.22585,2995.7349999999997,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,4,2734.0345999999995,2733.49,2734.0345999999995,2733.49,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,5,2739.8071999999997,2739.48,2739.8071999999997,2739.48,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,6,2845.4716000000003,2743.23,2845.4716000000003,2743.23,0,1.0
fault,F3,F3_spike_cc_0.2_1A_2.csv,2,0,7,2999.1592499999997,2998.35,2999.1592499999997,2998.35,0,1.0
