timestamp_ms,ax,ay,az,acs_adc
1159991,-0.8859,1.4892,10.8769,1371
1159996,-0.8092,1.5012,10.963,1382
1160001,-0.8595,1.4425,10.8996,1383
1160006,-0.832,1.4784,10.9774,1383
1160011,-0.8751,1.5012,10.8948,1381
1160016,-0.8966,1.4904,10.8757,1381
1160021,-0.8583,1.4748,10.9415,1386
1160026,-0.8523,1.4844,10.8541,1367
1160031,-0.8356,1.5155,10.969,1387
1160036,-0.8799,1.4653,10.896,1383
1160041,-0.8511,1.5071,10.9176,1383
1160046,-0.9002,1.4557,10.9247,1381
1160051,-0.8775,1.4796,10.8721,1381
1160056,-0.8284,1.4772,10.9212,1381
1160061,-0.9014,1.47,10.902,1381
1160066,-0.826,1.488,10.9619,1381
1160071,-0.8882,1.4605,10.9116,1383
1160076,-0.8248,1.5191,10.9619,1383
1160081,-0.8655,1.4784,10.9571,1390
1160086,-0.8356,1.5107,10.9379,1375
1160091,-0.838,1.494,10.9235,1382
1160096,-0.8787,1.47,10.9164,1384
1160101,-0.8368,1.4952,10.9367,1381
1160106,-0.8703,1.4617,10.8936,1379
1160111,-0.8547,1.4916,10.9116,1383
1160116,-0.8643,1.4641,10.902,1383
1160121,-0.8487,1.4581,10.92,1379
1160126,-0.8739,1.4748,10.9415,1381
1160131,-0.9062,1.4449,10.9295,1383
1160136,-0.8607,1.4976,10.9571,1383
1160141,-0.8871,1.4401,10.902,1384
1160146,-0.844,1.4856,10.9451,1381
1160151,-0.8954,1.4736,10.9188,1383
1160156,-0.8284,1.5119,10.9056,1381
1160161,-0.8835,1.482,10.908,1383
1160166,-0.8571,1.476,10.9379,1381
1160171,-0.8464,1.5431,10.9427,1385
1160176,-0.8763,1.4676,10.8733,1386
1160181,-0.8236,1.4868,10.9235,1382
1160186,-0.8619,1.4198,10.9415,1381
1160191,-0.8595,1.5048,10.9343,1384
1160196,-0.8823,1.506,10.9176,1385
1160201,-0.8511,1.4688,10.8721,1385
1160206,-0.7973,1.506,10.9188,1381
1160211,-0.8763,1.4605,10.8816,1385
1160216,-0.8511,1.4664,10.9164,1381
1160221,-0.8571,1.5036,10.9247,1384
1160226,-0.8404,1.4868,10.9283,1383
1160231,-0.8452,1.4784,10.9367,1381
1160236,-0.8559,1.5048,10.908,1382
1160241,-0.8416,1.5071,10.9535,1383
1160246,-0.8835,1.4784,10.9188,1381
1160251,-0.8499,1.5024,10.9822,1383
1160256,-0.8655,1.4569,10.9128,1381
1160261,-0.838,1.4988,10.8936,1379
1160266,-0.8703,1.506,10.9307,1381
1160271,-0.8799,1.4904,10.8828,1379
1160276,-0.8104,1.5443,10.9678,1379
