timestamp_ms,ax,ay,az,acs_adc
34401,-0.9912,1.8364,10.4351,1487
34406,-1.1289,1.4461,11.1091,1490
34411,-0.6871,1.1708,11.2156,1493
34416,-0.6153,1.6484,10.4878,1531
34421,-1.081,1.9513,10.4998,1491
34426,-1.075,1.4485,11.1654,1479
34431,-0.6584,1.2163,11.1235,1487
34436,-0.7219,1.6448,10.4016,1485
34441,-1.1205,1.8675,10.6554,1491
34446,-0.9649,1.2953,11.2312,1485
34451,-0.5387,1.2438,10.9798,1499
34456,-0.7099,1.8112,10.4327,1495
34461,-1.1289,1.8304,10.6698,1487
34466,-0.8643,1.3156,11.2707,1479
34471,-0.5902,1.3144,10.9104,1493
34476,-0.8284,1.8244,10.3813,1483
34481,-1.2055,1.7502,10.8194,1490
34486,-0.8523,1.1744,11.3018,1487
34491,-0.5902,1.47,10.7296,1496
34496,-0.9206,1.8711,10.386,1481
34501,-1.1001,1.7478,10.963,1483
34506,-0.7386,1.1013,11.1869,1483
34511,-0.5782,1.5407,10.6638,1490
34516,-0.9792,1.8411,10.4315,1491
34521,-1.0678,1.5957,11.066,1507
34526,-0.6728,1.0977,11.1929,1549
34531,-0.6297,1.6544,10.5512,1487
34536,-1.0475,1.9237,10.5105,1485
34541,-1.0858,1.4784,11.1055,1485
34546,-0.6416,1.2175,11.1318,1485
34551,-0.6488,1.6484,10.5261,1493
34556,-1.1073,1.9142,10.5943,1492
34561,-1.0271,1.3455,11.2013,1483
34566,-0.6093,1.2641,11.0492,1501
34571,-0.668,1.7609,10.4052,1491
34576,-1.1349,1.919,10.6745,1479
34581,-0.9373,1.2857,11.23,1480
34586,-0.583,1.2653,10.9523,1491
34591,-0.8116,1.8627,10.3693,1499
34596,-1.1648,1.8064,10.7548,1491
34601,-0.917,1.233,11.2695,1495
34606,-0.6129,1.3719,10.8122,1492
34611,-0.9002,1.8256,10.3489,1485
34616,-1.1803,1.7549,10.8924,1484
34621,-0.8344,1.1552,11.2791,1491
34626,-0.5279,1.5383,10.7272,1495
34631,-0.9002,1.816,10.4279,1487
34636,-1.1349,1.6987,11.0277,1495
34641,-0.747,1.1109,11.2085,1480
34646,-0.5734,1.5646,10.6506,1486
34651,-1.0199,1.9082,10.4351,1559
34656,-1.1349,1.4892,11.1043,1481
34661,-0.7302,1.1768,11.1881,1491
34666,-0.6859,1.6484,10.5249,1499
34671,-1.0977,1.9333,10.5417,1491
34676,-1.0726,1.3515,11.163,1478
34681,-0.5962,1.1863,11.1354,1489
34686,-0.7063,1.6568,10.4399,1486
34691,-1.0834,1.8759,10.6063,1484
34696,-0.9589,1.2893,11.2851,1481
34701,-0.5555,1.2869,11.0193,1499
34706,-0.7638,1.8244,10.4686,1496
34711,-1.136,1.8124,10.7117,1483
34716,-0.9325,1.257,11.2946,1479
34721,-0.5854,1.2558,10.8673,1491
34726,-0.8607,1.804,10.4196,1483
34731,-1.1325,1.7777,10.7763,1487
34736,-0.8511,1.1672,11.2803,1486
34741,-0.6045,1.4305,10.8278,1497
34746,-0.8978,1.8723,10.3693,1479
34751,-1.093,1.7107,10.9463,1490
34756,-0.7697,1.0523,11.2719,1485
34761,-0.5926,1.4808,10.726,1491
34766,-0.9948,1.8352,10.4184,1485
34771,-1.1432,1.6041,11.0265,1499
34776,-0.723,1.1552,11.2049,1483
34781,-0.6237,1.6532,10.58,1489
34786,-1.0223,1.9213,10.4962,1484
34791,-1.1049,1.4581,11.084,1487
34796,-0.7195,1.1325,11.1366,1483
34801,-0.6512,1.6305,10.489,1495
34806,-1.0726,1.9321,10.5536,1507
34811,-1.0439,1.4138,11.169,1485
34816,-0.6129,1.2426,11.0947,1495
34821,-0.7111,1.7609,10.4555,1485
34826,-1.1181,1.8579,10.5776,1491
34831,-0.9768,1.3072,11.2923,1485
34836,-0.595,1.239,11.0121,1499
34841,-0.8236,1.8004,10.416,1497
34846,-1.1851,1.798,10.7272,1491
34851,-0.8835,1.2462,11.2695,1479
34856,-0.583,1.3479,10.7967,1489
34861,-0.8535,1.8974,10.3848,1485
34866,-1.1552,1.8004,10.8733,1491
34871,-0.82,1.0989,11.2073,1491
34876,-0.5638,1.4808,10.7751,1491
34881,-0.9349,1.8818,10.4076,1493
34886,-1.1169,1.7214,11.0014,1489
34891,-0.7542,1.1145,11.2743,1481
34896,-0.6093,1.6017,10.6362,1485
34901,-0.9912,1.9118,10.4591,1493
34906,-1.1205,1.5287,11.0875,1492
34911,-0.6967,1.1851,11.1761,1491
34916,-0.6237,1.6376,10.4998,1496
34921,-1.0714,1.9656,10.5273,1493
34926,-1.0678,1.4509,11.1654,1495
34931,-0.6153,1.233,11.1067,1477
34936,-0.6716,1.6508,10.4938,1489
34941,-1.1133,1.8854,10.5979,1493
34946,-1.0223,1.3228,11.248,1485
34951,-0.5686,1.1983,11.0157,1491
34956,-0.6955,1.7837,10.4902,1487
34961,-1.0977,1.889,10.6434,1483
34966,-0.9086,1.3132,11.303,1489
34971,-0.5974,1.2737,10.9283,1493
34976,-0.8164,1.8244,10.4196,1484
34981,-1.1588,1.7585,10.8362,1491
34986,-0.8559,1.1372,11.3054,1489
34991,-0.5674,1.4641,10.8074,1491
34996,-0.9134,1.889,10.398,1485
35001,-1.1528,1.7861,10.9415,1483
35006,-0.7614,1.1085,11.2779,1491
35011,-0.5878,1.5024,10.7093,1495
35016,-0.9697,1.816,10.4244,1485
35021,-1.093,1.5897,11.0433,1501
35026,-0.7123,1.1672,11.2097,1485
35031,-0.6045,1.6245,10.5955,1487
35036,-1.0187,1.9213,10.5022,1491
35041,-1.1073,1.4676,11.1067,1510
35046,-0.7219,1.166,11.1701,1493
35051,-0.7135,1.5706,10.4902,1509
35056,-1.1337,1.9046,10.5716,1493
35061,-0.9972,1.3467,11.1917,1481
35066,-0.5746,1.2426,11.0852,1544
35071,-0.7195,1.7741,10.4495,1495
35076,-1.1301,1.8914,10.6003,1481
35081,-0.9649,1.3264,11.2863,1483
35086,-0.5686,1.1887,10.9595,1493
35091,-0.7889,1.7418,10.4028,1495
35096,-1.1768,1.7597,10.732,1495
35101,-0.9313,1.2115,11.2587,1491
35106,-0.5782,1.3779,10.8864,1491
35111,-0.8739,1.8771,10.3394,1478
35116,-1.1839,1.7933,10.8888,1491
35121,-0.8499,1.1384,11.2731,1485
35126,-0.5722,1.488,10.7859,1499
35131,-0.917,1.8483,10.4208,1487
35136,-1.093,1.6735,10.9906,1487
35141,-0.7386,1.1169,11.236,1481
35146,-0.5698,1.6029,10.6638,1493
35151,-1.008,1.9237,10.4591,1479
35156,-1.0977,1.5586,11.0433,1497
35161,-0.7039,1.1301,11.1857,1491
35166,-0.6764,1.5981,10.568,1499
35171,-1.0702,1.9225,10.5153,1480
35176,-1.1145,1.4581,11.1199,1483
35181,-0.6776,1.239,11.0804,1485
35186,-0.68,1.7262,10.4363,1485
35191,-1.1169,1.9309,10.5872,1485
35196,-1.0223,1.3192,11.2516,1483
35201,-0.5866,1.1863,11.0349,1495
35206,-0.7003,1.7633,10.4447,1481
35211,-1.1085,1.8471,10.6686,1494
35216,-0.9242,1.2905,11.2923,1485
35221,-0.583,1.2749,10.9223,1496
35226,-0.844,1.8579,10.3729,1495
35231,-1.1779,1.828,10.8242,1489
35236,-0.8918,1.2186,11.2887,1491
35241,-0.5578,1.3827,10.835,1499
35246,-0.917,1.8304,10.3872,1481
35251,-1.2007,1.7346,10.9559,1502
35256,-0.814,1.0798,11.2396,1489
35261,-0.5435,1.5479,10.7093,1493
35266,-0.9361,1.8543,10.4315,1487
35271,-1.0953,1.652,11.0061,1498
35276,-0.729,1.1205,11.2611,1482
35281,-0.6488,1.6257,10.55,1495
35286,-1.0786,1.9453,10.4842,1483
35291,-1.1181,1.4605,11.1091,1495
35296,-0.6919,1.1971,11.1558,1482
35301,-0.7147,1.6113,10.4483,1496
35306,-1.1193,1.9704,10.5524,1496
35311,-1.081,1.4329,11.1833,1485
35316,-0.6201,1.221,11.0756,1491
35321,-0.6452,1.7131,10.4782,1491
35326,-1.0846,1.8854,10.6051,1484
35331,-0.9756,1.3192,11.2468,1485
35336,-0.5507,1.2234,11.0073,1497
35341,-0.7769,1.7741,10.4088,1497
35346,-1.1492,1.8387,10.7224,1489
35351,-0.9601,1.2498,11.2982,1477
35356,-0.5914,1.3503,10.9116,1491
35361,-0.8655,1.8519,10.3609,1493
35366,-1.1732,1.7478,10.9176,1486
35371,-0.82,1.093,11.2683,1487
35376,-0.5686,1.3886,10.8158,1496
35381,-0.9122,1.8423,10.3932,1491
35386,-1.0666,1.7202,10.9607,1480
35391,-0.7254,1.1157,11.2695,1483
35396,-0.5734,1.5718,10.6111,1484
35401,-1.0032,1.8926,10.4902,1493
35406,-1.1779,1.5574,11.0157,1503
35411,-0.7865,1.0977,11.2228,1492
35416,-0.6297,1.6053,10.5752,1495
35421,-1.0319,1.974,10.4698,1486
35426,-1.0774,1.4653,11.1199,1491
35431,-0.6596,1.2103,11.1426,1483
35436,-0.6428,1.6508,10.501,1495
35441,-1.0726,1.8711,10.5632,1495
35446,-1.0427,1.3288,11.2599,1484
35451,-0.6009,1.1265,11.0852,1493
35456,-0.7302,1.7442,10.4375,1482
35461,-1.1468,1.8591,10.574,1491
35466,-0.9385,1.3252,11.2563,1484
35471,-0.577,1.2833,10.9415,1497
35476,-0.8392,1.8232,10.4447,1497
35481,-1.2031,1.7957,10.8002,1493
35486,-0.9254,1.1911,11.23,1480
35491,-0.5674,1.3384,10.8362,1493
35496,-0.826,1.8555,10.386,1484
35501,-1.1301,1.7717,10.8984,1485
35506,-0.8236,1.1205,11.2432,1483
35511,-0.5495,1.5347,10.7236,1494
35516,-0.8871,1.8459,10.3884,1487
35521,-1.1337,1.6568,10.9571,1483
35526,-0.7985,1.0786,11.2216,1483
35531,-0.6285,1.6041,10.6267,1526
35536,-1.0666,1.9201,10.483,1491
35541,-1.1301,1.5838,11.0145,1491
35546,-0.6931,1.1959,11.2228,1487
35551,-0.6464,1.664,10.5369,1501
35556,-1.0654,1.9453,10.489,1491
35561,-1.0343,1.4234,11.1271,1487
35566,-0.6309,1.1768,11.163,1490
35571,-0.6189,1.6987,10.568,1491
35576,-1.0606,1.9297,10.58,1495
35581,-1.0343,1.3599,11.2192,1491
35586,-0.6464,1.2115,10.9966,1495
35591,-0.7398,1.7705,10.4363,1483
35596,-1.1636,1.8304,10.6674,1491
35601,-0.9697,1.2713,11.2156,1484
35606,-0.6201,1.2773,10.9894,1491
35611,-0.8236,1.8328,10.3884,1491
35616,-1.1349,1.8136,10.8457,1485
35621,-0.8308,1.1708,11.2599,1494
35626,-0.5351,1.3815,10.8781,1492
35631,-0.8906,1.8543,10.3777,1485
35636,-1.1672,1.7813,10.9547,1480
35641,-0.7997,1.1504,11.3006,1481
35646,-0.6141,1.5514,10.671,1491
35651,-0.9912,1.9309,10.3944,1493
35656,-1.1911,1.6532,11.0169,1495
35661,-0.8128,1.1025,11.242,1485
35666,-0.6081,1.5862,10.5919,1493
35671,-0.9864,1.9106,10.5093,1479
35676,-1.0487,1.5012,11.0875,1491
35681,-0.6536,1.1768,11.1618,1484
35686,-0.6404,1.6149,10.5417,1497
35691,-1.0846,1.8747,10.5668,1508
35696,-1.0403,1.3431,11.218,1485
35701,-0.5974,1.1863,11.0899,1485
35706,-0.7542,1.6316,10.4998,1486
35711,-1.1325,1.8747,10.6063,1483
35716,-0.978,1.3384,11.2444,1485
35721,-0.5938,1.2438,11.0014,1515
35726,-0.759,1.8004,10.3657,1498
35731,-1.1684,1.7897,10.756,1481
35736,-0.9122,1.2115,11.2875,1483
35741,-0.5722,1.2953,10.8864,1461
35746,-0.7913,1.81,10.3621,1489
35751,-1.1037,1.7873,10.9343,1491
35756,-0.7961,1.16,11.2587,1492
35761,-0.5782,1.5024,10.7859,1497
35766,-0.9122,1.828,10.41,1483
35771,-1.1456,1.725,10.9068,1483
35776,-0.7997,1.087,11.2647,1484
35781,-0.595,1.5766,10.6434,1486
35786,-1.0187,1.8579,10.4495,1477
35791,-1.1504,1.6197,11.0313,1506
35796,-0.7039,1.1636,11.2456,1493
35801,-0.5842,1.6101,10.5931,1499
35806,-1.0139,1.9249,10.4722,1482
35811,-1.0977,1.4736,11.1294,1483
35816,-0.6488,1.1552,11.0684,1491
35821,-0.68,1.6592,10.5058,1497
35826,-1.0618,1.9549,10.5249,1496
35831,-1.0283,1.385,11.1917,1487
35836,-0.6117,1.2342,11.0385,1496
35841,-0.7422,1.7334,10.3908,1485
35846,-1.1708,1.895,10.6734,1494
35851,-0.9744,1.2785,11.2408,1481
