dataset_type,fault_id,fault_description,file,iteration,segment,window,start_time_s,original_fault_id,label_origin,label_rationale,ax_mean,ax_std,ax_rms,ax_peak,ax_p2p,ax_crest,ay_mean,ay_std,ay_rms,ay_peak,ay_p2p,ay_crest,az_mean,az_std,az_rms,az_peak,az_p2p,az_crest,acc_mag_rms,acc_mag_std,acc_mag_peak,acc_mag_p2p,acs_mean,acs_std,acs_rms,acs_min,acs_max,acs_p2p,rpm_mean,rpm_median,rpm_std,rpm_min,rpm_max,rpm_p2p,rpm_cv_percent,rpm_slope_rpm_per_s,dominant_frequency_Hz,dominant_amplitude,spectral_energy,spectral_centroid_Hz,group
healthy,HEALTHY,,healthy_cc_06A_3.csv,3,0,15,15.011,HEALTHY,original_healthy,Original healthy recording,-0.921873,2.8117337223625927,2.8117337223625927,4.467427000000001,8.579600000000001,1.5888513782329972,1.5589345,1.7673884300175071,1.7673884300175071,3.1534345000000004,5.463500000000001,1.7842339841326014,10.798328,1.4298789453013148,1.4298789453013148,2.322828000000001,4.325099999999999,1.6244927639734688,3.615807266191984,0.8314042973089865,4.578843492815982,2.8244263327017616,1490.115,20.212168983065624,1490.2520743149462,1467,1554,87.0,2911.34655,2911.35,0.5132363953384225,2910.36,2912.34,1.9800000000000184,0.0176288321065186,-0.582586064651928,97.0,53.40568865409158,5183.617572251632,68.06815060533864,healthy_cc_06A_3.csv
healthy,HEALTHY,,healthy_cc_06A_3.csv,3,0,16,16.011,HEALTHY,original_healthy,Original healthy recording,-0.9305755,2.7904947959008544,2.7904947959008544,4.398924500000001,8.5246,1.5763958802080107,1.5249375,1.7812592076235705,1.7812592076235705,3.1410375000000004,5.5139000000000005,1.7633803584322518,10.835938999999998,1.4278828472178662,1.4278828472178662,2.331738999999997,4.311999999999999,1.6330044194754731,3.60535643121072,0.8327993138598709,4.532172299585212,2.7877115259570093,1494.87,78.4287772440703,1496.9259801339545,1467,2566,1099.0,2911.65975,2911.77,0.6615235728981781,2909.94,2913.19,3.25,0.0227198103383535,-0.6051076276891737,97.0,51.52432751996363,5081.046055042042,66.84571424455788,healthy_cc_06A_3.csv
healthy,HEALTHY,,healthy_cc_06A_3.csv,3,0,17,17.011,HEALTHY,original_healthy,Original healthy recording,-0.9158325,2.8149735122899027,2.8149735122899027,4.4160675000000005,8.5485,1.5687776388374086,1.5594265,1.7709593625342592,1.7709593625342592,3.1791265,5.5366,1.7951436759399382,10.7963475,1.4284424993305649,1.4284424993305649,2.337647500000001,4.381399999999999,1.636500944977157,3.6195056171437625,0.8242020973851216,4.564623166956364,2.8101619242340448,1489.085,19.19916078895117,1489.20876474724,1467,1545,78.0,2911.3859,2911.21,0.5338409781947716,2910.36,2912.48,2.119999999999891,0.0183363180468371,-0.4299407485185777,97.0,53.1549401531354,5175.458161982376,68.06361904651503,healthy_cc_06A_3.csv
healthy,HEALTHY,,healthy_cc_06A_3.csv,3,0,18,18.011,HEALTHY,original_healthy,Original healthy recording,-0.9408535,2.8083872751256638,2.8083872751256638,4.3898465,8.5533,1.5631200649858994,1.5213405,1.777177694382233,1.777177694382233,3.1661405,5.548500000000001,1.7815553897667988,10.826953,1.4277189727642483,1.4277189727642483,2.333553000000002,4.333500000000001,1.6344624148840314,3.617150965841556,0.825946774000921,4.543034870294471,2.777270822888505,1488.975,18.93368360884907,1489.0953747158037,1468,1547,79.0,2911.03665,2911.21,0.5893227277985876,2909.23,2912.06,2.8299999999999272,0.0202444283138306,0.8283222080569594,97.0,53.18804068018832,5153.336391797929,67.89065291645615,healthy_cc_06A_3.csv
healthy,HEALTHY,,healthy_cc_06A_3.csv,3,0,19,19.011,HEALTHY,original_healthy,Original healthy recording,-0.907903,2.806118514263252,2.806118514263252,4.455097,8.577200000000001,1.587636793440882,1.5570389999999998,1.782820999421703,1.782820999421703,3.195839,5.526999999999999,1.792574241068868,10.799597,1.4365202236971817,1.4365202236971817,2.367196999999999,4.392100000000001,1.6478688994071582,3.621649097463889,0.8246359770783668,4.582039892792182,2.7575117539192835,1488.44,18.624618116890343,1488.5565189135411,1463,1545,82.0,2912.10105,2911.91,0.6314130165748097,2911.21,2913.61,2.400000000000091,0.021682386899823,1.410021750542988,97.0,52.85720544562659,5151.9799162296,67.97901845368968,healthy_cc_06A_3.csv
healthy,HEALTHY,,healthy_cc_06A_3.csv,3,0,20,20.011,HEALTHY,original_healthy,Original healthy recording,-0.9490855,2.816138312341876,2.816138312341876,4.4211145,8.588000000000001,1.5699209376983476,1.5235115,1.7818536866751296,1.7818536866751291,3.1384115,5.5163,1.7613182964849126,10.820018499999998,1.444660181325612,1.444660181325612,2.324218499999999,4.381400000000001,1.608834056648055,3.632172985206686,0.8232074592215571,4.550616540116817,2.7810927221689603,1488.35,19.272454436319208,1488.4747730479007,1451,1547,96.0,2912.87105,2912.76,0.6214478236344485,2911.63,2914.18,2.549999999999727,0.0213345463279072,1.5248136203397762,97.0,52.16984284061951,5081.53584903525,66.01598696940847,healthy_cc_06A_3.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,0,0.0,HEALTHY,original_healthy,Original healthy recording,-0.91845,3.983158978988913,3.983158978988913,6.49515,11.8297,1.6306529652122326,1.485738,1.931512046313975,1.931512046313975,3.434638,5.6934000000000005,1.778212052342378,10.818721,2.496404094103957,2.496404094103957,3.898479,7.1396,1.5616378010304837,5.082157773821568,1.0310330955222151,6.921907173545813,3.78906027119246,1266.195,4.137266609731599,1266.201759199536,1243,1276,33.0,3101.2090500000004,3101.1,0.3352873357285877,3100.61,3102.06,1.449999999999818,0.0108115038464945,-0.5540253506331385,97.0,58.41871962971064,7895.478012681711,68.27640906938421,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,1,1.0,HEALTHY,original_healthy,Original healthy recording,-0.9089805,2.181150041301549,2.181150041301549,4.8119195,9.3721,2.2061386923792745,1.5097895,1.8604456610284936,1.8604456610284936,3.2742895,5.8957,1.7599490103838364,10.7906895,1.2982013486896975,1.2982013486896975,3.1914105000000017,6.184200000000001,2.458332448368784,3.147062170032434,0.9667842529439208,5.241105629216105,4.6226800901244935,1304.4,6.063827174318213,1304.4140945267343,1276,1317,41.0,2893.36405,2884.75,34.46710698764112,2878.94,3086.1,207.15999999999983,1.1912468113938557,-45.54257406435134,96.0,59.66296328615421,6616.1014570160005,67.09572037886052,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,2,2.0,HEALTHY,original_healthy,Original healthy recording,-0.9132255,2.128339684942173,2.128339684942173,3.4872745,6.4751,1.6384952668374215,1.5012015,1.868644659679242,1.868644659679242,3.2609015,5.858600000000001,1.7450623815015438,10.799737,1.2152492574081255,1.2152492574081255,1.9208370000000008,3.758900000000001,1.5806115398060372,3.081962594886333,0.9330177542620536,4.114124520298517,3.4727589835556225,1307.46,4.235374835832125,1307.4668600006655,1293,1325,32.0,2888.9095500000003,2888.92,0.4888591796212757,2887.81,2889.9,2.090000000000145,0.016921927501028,0.8076996924907023,96.0,58.84671519852338,6606.960376175806,65.04348411008588,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,3,3.0,HEALTHY,original_healthy,Original healthy recording,-0.8970384999999998,2.1804864891046103,2.1804864891046103,3.4987615000000005,6.5769,1.6045783899522,1.5112879999999995,1.859624275211528,1.859624275211528,3.263888,5.8443000000000005,1.7551330360154287,10.8000615,1.1973457049523124,1.1973457049523124,1.8696614999999996,3.711,1.561505162850577,3.1058590617237445,0.9289468425138634,4.131798952854374,3.4969928568624558,1308.23,4.017100944711248,1308.236167517165,1293,1319,26.0,2890.2862000000005,2890.31,0.5560616512581954,2889.2,2891.71,2.5100000000002183,0.0192389823284003,1.7129678241963626,96.0,55.3744916198827,6578.18338461055,68.17765175779671,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,4,4.0,HEALTHY,original_healthy,Original healthy recording,-0.923643,2.1733592059415763,2.1733592059415763,3.498457,6.5613,1.609700315730526,1.5043835,1.8500876995909543,1.8500876995909543,3.2126835,5.7868,1.7365033564140275,10.805267,1.202610207927323,1.202610207927323,1.8964669999999997,3.7326000000000015,1.5769590075811228,3.0971900242703465,0.9398346194537892,4.093301651675607,3.4071196592637905,1309.74,4.736285464369731,1309.748563656399,1285,1325,40.0,2891.2658,2891.43,0.7029220155892156,2889.9,2892.82,2.9200000000000728,0.024311912643563,-1.8627615690387611,96.0,54.19651018409523,6480.491529237412,67.92065376121684,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,5,5.0,HEALTHY,original_healthy,Original healthy recording,-0.925024,2.1662937934693898,2.1662937934693898,3.491076,6.5661000000000005,1.6115431851969295,1.4876685,1.8643223440322088,1.8643223440322088,3.2066685,5.7808,1.7200182738058734,10.809017,1.2200130569838177,1.2200130569838177,1.9205169999999985,3.7409,1.5741774147466951,3.107564715543789,0.9204194621463326,4.09103065980411,3.390072906400061,1310.815,4.213166861162753,1310.8217708750492,1300,1323,23.0,2891.7734,2891.71,1.0579992627596964,2889.9,2893.94,4.039999999999964,0.0365865203255447,3.461786544663802,96.0,52.42606092851221,6106.093250043694,68.15054546295896,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,6,6.0,HEALTHY,original_healthy,Original healthy recording,-0.924233,2.192865350519954,2.192865350519954,3.485867,6.5733,1.5896402390477191,1.503055,1.8446068219474308,1.8446068219474308,3.247255,5.8108,1.7604049607556658,10.794382499999998,1.2312255206272122,1.2312255206272122,1.947782499999997,3.758899999999999,1.581986782573964,3.1188377732305588,0.8991338480667163,4.128301405132656,3.3916022859393085,1312.05,4.711422290561525,1312.0584590634671,1303,1331,28.0,2894.4846999999995,2894.64,0.6985305361972224,2892.82,2896.17,3.349999999999909,0.0241331569725423,1.8779149478740256,97.0,49.61818630414152,6062.161148820303,68.30539968775236,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,7,7.0,HEALTHY,original_healthy,Original healthy recording,-0.8991804999999999,2.20197531245692,2.20197531245692,3.5468195,6.6582,1.6107444438341725,1.5125644999999996,1.8470188093221327,1.8470188093221327,3.2686645,5.8107,1.769697462474472,10.7993995,1.233932253265855,1.233932253265855,1.9707995,3.7853,1.5971699376395054,3.127740808364601,0.9061235982658646,4.150556786268651,3.4435459397176587,1313.625,5.074876845796359,1313.6348027515105,1299,1330,31.0,2895.1484,2895.47,1.0962652233834618,2892.54,2896.45,3.9099999999998554,0.0378655969201254,-3.093635340883392,96.0,54.12812085993166,6207.421863691207,66.22305470523186,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,8,8.0,HEALTHY,original_healthy,Original healthy recording,-0.9034084999999998,2.198137172875649,2.198137172875649,3.5473915000000003,6.6092,1.6138171647219035,1.502226,1.8435336864087948,1.8435336864087948,3.257126,5.797499999999999,1.7667840973087312,10.798705,1.215819141391926,1.215819141391926,1.9533050000000003,3.790000000000001,1.6065752984969184,3.1158690069187363,0.9025835410710932,4.07377478192809,3.3698369160810744,1313.97,4.491002115341297,1313.977674848397,1303,1327,24.0,2892.8697,2892.82,0.5134198184721411,2891.98,2894.22,2.2399999999997817,0.0177477685383528,-0.7538558463972845,96.0,51.53994727874821,6151.982737314983,68.78931248059432,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,9,9.0,HEALTHY,original_healthy,Original healthy recording,-0.913251,2.195410398922944,2.195410398922944,3.496849,6.611599999999999,1.5927996887122038,1.494399,1.846731514378579,1.846731514378579,3.234999,5.816700000000001,1.7517429982715005,10.800826,1.2230175086334618,1.223017508633462,1.9123259999999984,3.764899999999999,1.5636129380819208,3.1186561099810284,0.8987357921305827,4.0865261743047725,3.319188321675306,1314.59,4.824095770193623,1314.5988513611292,1303,1331,28.0,2892.4256500000006,2892.54,0.8181604839516331,2890.59,2893.52,2.9299999999998363,0.0282863099333817,-1.8979689492255407,96.0,51.366691329282204,6132.980899178719,68.58625170566954,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,10,10.0,HEALTHY,original_healthy,Original healthy recording,-0.9302915000000002,2.197657358092419,2.197657358092419,3.4822085,6.5457,1.584509289938892,1.4991645,1.840749834819971,1.840749834819971,3.1918645000000003,5.7545,1.7340023286283066,10.801797,1.210262762829213,1.210262762829213,1.895396999999999,3.7386,1.566103707569386,3.111718781165564,0.90523201974546,4.066624738532129,3.3432894893969145,1314.65,4.685883054451956,1314.6583510555129,1305,1325,20.0,2890.9590000000003,2890.87,0.5657075216045938,2889.9,2892.68,2.7799999999997453,0.0195681613473104,1.4249216230391373,96.0,53.3007272662101,6151.563639863185,68.54152608195206,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,11,11.0,HEALTHY,original_healthy,Original healthy recording,-0.9184945,2.182977425288624,2.182977425288624,3.5108055,6.6092,1.608264684430173,1.5044555,1.838017753741718,1.838017753741718,3.1911555,5.7269,1.7361940566154224,10.791272,1.2283199242933416,1.2283199242933416,1.9482719999999996,3.773199999999999,1.5861274912729677,3.106842374309566,0.903558036576147,4.080531757895594,3.2968989382061027,1315.2,5.141984052872976,1315.2100516647522,1301,1333,32.0,2892.39995,2892.4,0.4389948718378872,2891.57,2893.24,1.669999999999618,0.0151775300590047,0.9934823370573012,96.0,51.589768963641006,6085.961790109925,68.62379457163316,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,12,12.0,HEALTHY,original_healthy,Original healthy recording,-0.907117,2.186490355549505,2.186490355549505,3.520983,6.547,1.6103354817291715,1.5031439999999998,1.8472617448439728,1.8472617448439728,3.218544,5.7784,1.742332405780346,10.795851,1.2231418331489607,1.2231418331489607,1.932551,3.735,1.579989292839961,3.1127466926934484,0.9041866087038486,4.079493044389952,3.3594357191539674,1314.74,4.593734863920642,1314.748025288496,1304,1327,23.0,2892.1498,2892.4,0.819882894076968,2890.45,2893.94,3.4900000000002365,0.0283485625148797,-1.8577124428099543,96.0,52.82517906825986,5889.622448481702,67.60537820255469,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,13,13.0,HEALTHY,original_healthy,Original healthy recording,-0.9071800000000002,2.201702191896079,2.201702191896079,3.53522,6.5852,1.6056758325500469,1.5063339999999998,1.8337229749457795,1.8337229749457795,3.1966339999999995,5.7245,1.7432480498285294,10.8007545,1.2181700920560108,1.2181700920560108,1.9146544999999997,3.736099999999999,1.5717464354821515,3.1135142305478145,0.9000115906155585,4.082291066402082,3.348470882210988,1315.31,4.844987100086026,1315.318923303394,1301,1331,30.0,2892.8637,2892.4,1.2437014553340069,2890.59,2895.61,5.019999999999982,0.0429920516246239,4.099674491863349,96.0,51.081367407146885,6072.327115729621,68.63797448708851,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,14,14.0,HEALTHY,original_healthy,Original healthy recording,-0.923462,2.209020679861553,2.209020679861553,3.5393379999999994,6.6319,1.6022204012240489,1.4845195000000002,1.844845373729124,1.844845373729124,3.1964195,5.7605,1.7326219018230449,10.8074875,1.2382129635057737,1.2382129635057737,1.974087500000001,3.7936000000000014,1.5943036926464842,3.133113173828788,0.9088179223595004,4.0700213362930295,3.3218510748681997,1314.35,5.144657422997182,1314.360068626554,1292,1331,39.0,2895.8858,2895.89,0.3541501941267623,2895.19,2896.59,1.400000000000091,0.0122294254188739,0.3395784894632497,97.0,50.989885670111306,6107.124843001999,68.45756643900914,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,15,15.0,HEALTHY,original_healthy,Original healthy recording,-0.9275,2.218387903456021,2.218387903456021,3.5497,6.6799,1.6001259267912211,1.5035755,1.828957853355224,1.828957853355224,3.1914755,5.7114,1.7449694065640915,10.793404,1.2322600253128395,1.2322600253128395,1.9337040000000003,3.7314000000000007,1.569233733366529,3.1280659343328665,0.9013206034185428,4.1067126072828914,3.3918184474128807,1315.87,4.973238381577943,1315.879397969282,1305,1335,30.0,2895.73255,2895.89,0.7560304210149246,2893.66,2896.87,3.2100000000000364,0.0261084339786464,-1.6806135153371633,97.0,51.243768914581366,6106.733200163073,68.34792143095018,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,16,16.0,HEALTHY,original_healthy,Original healthy recording,-0.8982755,2.228772211341875,2.228772211341875,3.5477245,6.611599999999999,1.5917842487205207,1.5189245,1.8339194634851743,1.8339194634851743,3.2499245,5.7485,1.7721195312600335,10.7968245,1.2281684498267125,1.2281684498267125,1.9778244999999988,3.817599999999999,1.6103853671530632,3.136731405420179,0.8955647291409905,4.114392084379022,3.373675506732247,1317.445,4.176957624874832,1317.4516215026645,1305,1327,22.0,2895.8417,2895.75,0.2756249444444738,2895.33,2896.45,1.1199999999998909,0.0095179561936853,0.4524143103587214,97.0,50.91715707340237,6113.680750706695,68.25430717842706,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,17,17.0,HEALTHY,original_healthy,Original healthy recording,-0.8970484999999999,2.2077133216515565,2.2077133216515565,3.5262515000000003,6.6284,1.5972415736306131,1.5000154999999995,1.833665300268768,1.833665300268768,3.2095155,5.753299999999999,1.7503278812821337,10.805237000000002,1.2268540546988462,1.2268540546988462,1.9826370000000024,3.802,1.6160332945932,3.1211371990892194,0.903527773686331,4.083990458211367,3.4029250510282547,1318.245,4.403972638425448,1318.2523563415314,1309,1339,30.0,2895.4343,2895.47,0.3511175159401764,2894.77,2896.17,1.400000000000091,0.01212659240585,-0.2615195379869854,97.0,49.426991507420674,6058.654021844744,68.1315083595855,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,18,18.0,HEALTHY,original_healthy,Original healthy recording,-0.9236545,2.2178532337329604,2.2178532337329604,3.5140455000000004,6.615200000000001,1.5844355462986903,1.4872325000000002,1.8421850623359608,1.8421850623359608,3.1943325,5.7461,1.7339910985650184,10.8125925,1.2201036618639214,1.2201036618639214,1.9288925000000017,3.7337000000000007,1.5809250970145288,3.1306823083742064,0.9027730470520384,4.0559910406437965,3.3620469824642134,1319.41,4.64670851248494,1319.4181823819165,1304,1339,35.0,2894.9376,2895.05,0.4029506669556529,2893.94,2895.75,1.8099999999999452,0.013919148618459,-0.706082652066532,97.0,50.26608600495217,6119.488075990524,68.65686007766321,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,19,19.0,HEALTHY,original_healthy,Original healthy recording,-0.8911030000000001,2.223087450414625,2.223087450414625,3.535797,6.578099999999999,1.5904893886835367,1.3736505,2.877705198904111,2.877705198904111,31.3717505,34.039500000000004,10.901655427368656,10.724115,1.431302874053916,1.431302874053916,10.568515,12.4499,7.383842505721046,3.907932054330749,2.296266600328491,33.11607318653714,32.15001408560995,1319.615,3.895738055875934,1319.620750443096,1304,1328,24.0,2895.4331000000006,2895.33,0.4790473776152017,2894.64,2896.45,1.8099999999999452,0.0165449299317328,0.4823670591777883,97.0,54.97368752556878,26116.45550820523,52.234907909997055,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,20,20.005,HEALTHY,original_healthy,Original healthy recording,-0.911238,2.216436427479029,2.216436427479029,3.550362,6.6882,1.6018334457885517,1.5036790000000002,1.8256322070611597,1.8256322070611597,3.185579,5.7233,1.7449182741621527,10.806178,1.2037884370669123,1.2037884370669123,1.924878,3.7242,1.5990168543984822,3.1136200785791126,0.9210972394949016,4.099110460937714,3.443278161665255,1319.45,4.568095883407002,1319.4579076272194,1305,1333,28.0,2894.03345,2894.08,0.6503972612950171,2892.82,2895.33,2.5099999999997635,0.0224737299181879,-1.7293287332181273,96.0,50.59474659875995,6237.646305653011,68.43817340865769,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_1.csv,1,0,21,21.005,HEALTHY,original_healthy,Original healthy recording,-0.921855,2.2221584137668944,2.2221584137668944,3.524145,6.6451,1.585910787532938,1.4903755,1.838790572808592,1.838790572808592,3.2117755,5.7664,1.7466782500925555,10.8103015,1.2137897070941697,1.2137897070941697,1.936201500000001,3.695499999999999,1.5951704720212991,3.1292849406170253,0.9082485427428076,4.048915453381003,3.3491013817680506,1319.625,4.361694051627189,1319.6322082307631,1303,1335,32.0,2894.45365,2894.5,0.5566167240570489,2893.24,2895.47,2.230000000000018,0.019230459055962,0.8472286807166706,97.0,49.88316893253717,6154.910387223909,68.59237508775931,healthy_cc_07A_1.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,0,0.0,HEALTHY,original_healthy,Original healthy recording,-0.92903,2.4066264748190567,2.4066264748190567,3.82827,7.3191,1.5907204711889618,1.5314230000000004,1.7563833291656463,1.7563833291656463,3.074523,5.473199999999999,1.750485186773279,10.8254725,1.1497076563604114,1.1497076563604114,1.8771725000000004,3.6045,1.632738974655956,3.193518605451477,0.8513019121883554,4.062703941266857,3.0499621259036087,1449.24,7.500159998293369,1449.2594074215976,1435,1471,36.0,2874.1834,2874.53,1.068836488898051,2871.91,2875.49,3.5799999999999272,0.0371874838918786,3.1738393459847702,96.0,54.205070486376194,5520.360462255312,67.71238549274915,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,1,1.0,HEALTHY,original_healthy,Original healthy recording,-0.927755,2.42021370989733,2.42021370989733,3.863045,7.374099999999999,1.5961586302078574,1.5375965000000005,1.7515522817311933,1.7515522817311933,3.0842965,5.4852,1.7608931986612206,10.827241,1.1466333358223106,1.1466333358223106,1.929141000000001,3.6487,1.682439311444328,3.2000215318075207,0.8569183766858297,4.079600670153667,3.055292883149073,1450.09,7.289849106805986,1450.1083235400035,1437,1471,34.0,2874.6139500000004,2874.53,0.697994195892794,2873.29,2876.59,3.300000000000182,0.0242813194409215,1.5211415285401424,96.0,54.062047754785176,5498.231804436662,67.35978830638241,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,2,2.0,HEALTHY,original_healthy,Original healthy recording,-0.9332695,2.411218009392712,2.411218009392712,3.8515305,7.3777,1.5973381440403414,1.5359765,1.7593910071947485,1.7593910071947485,3.1161765,5.4923,1.7711676865784207,10.824737,1.1605853679635116,1.160585367963512,1.894337,3.6487,1.6322254719823048,3.202559507854382,0.8663320394953208,4.060699686267319,3.014335696514471,1449.875,7.818527674696816,1449.8960807588935,1437,1479,42.0,2875.45625,2875.7,0.8747653613969579,2873.84,2877.15,3.309999999999945,0.0304217934596277,0.5075391884789626,96.0,53.84381731433788,5412.442530130895,66.98652794552407,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,3,3.0,HEALTHY,original_healthy,Original healthy recording,-0.9266345,2.4195564901981004,2.4195564901981004,3.8713655,7.3766,1.6000310452280588,1.535881,1.758530859194401,1.758530859194401,3.089681,5.454000000000001,1.7569671773718036,10.8228795,1.1603212215717469,1.1603212215717469,1.9104794999999992,3.611700000000001,1.6465091428838163,3.2082751953703257,0.8526640390080028,4.0835790867658615,3.02908853134514,1451.45,8.995971320541212,1451.477877888602,1437,1487,50.0,2876.0712,2876.18,0.8191059516326867,2874.39,2877.42,3.0300000000002,0.0284800303842508,2.02462461561532,96.0,54.33916948875849,5438.812392002361,67.25627532110248,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,4,4.0,HEALTHY,original_healthy,Original healthy recording,-0.923164,2.429559279314666,2.429559279314666,3.846036,7.400399999999999,1.583017970685159,1.548792,1.741335593226073,1.741335593226073,3.082292,5.4265,1.7700735067900455,10.817656,1.1804304376218024,1.1804304376218024,1.937555999999999,3.6907,1.6413978649208396,3.213786545183734,0.8349804345116679,4.126219051734409,3.005222733945629,1452.335,9.706841659365832,1452.3674380128466,1429,1490,61.0,2877.11115,2877.15,0.5678945126517428,2875.77,2878.25,2.480000000000018,0.019738358479885,0.8072526813161879,96.0,51.01176980175878,5372.655593929127,65.05503444174387,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,5,5.0,HEALTHY,original_healthy,Original healthy recording,-0.9321235,2.4478449209453097,2.4478449209453097,3.8179765,7.4125,1.5597297309690568,1.5341925,1.7553256029847428,1.7553256029847428,3.1562925,5.5869,1.798123661292847,10.823192,1.1972056361110233,1.1972056361110233,1.9466919999999988,3.675100000000001,1.6260297657164318,3.2413599097643413,0.8432660153065954,4.109673689038158,2.9975747504663683,1446.975,7.609492427225353,1446.9950086299536,1429,1467,38.0,2879.81885,2879.91,0.8509613255019297,2878.11,2881.15,3.039999999999964,0.0295491268661544,2.111409285233446,96.0,53.932221614955495,5283.1470372646845,67.27205408954981,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,6,6.0,HEALTHY,original_healthy,Original healthy recording,-0.937678,2.4483135533905784,2.4483135533905784,3.868722,7.4508,1.5801578987472216,1.5356189999999998,1.7553580723997595,1.7553580723997595,3.099019,5.4504,1.765462584943318,10.8220885,1.1945410836458286,1.1945410836458286,1.9826885,3.7361,1.6597909667105686,3.240748311512752,0.8474663441657265,4.090318766401618,2.965105396734669,1449.375,7.859667613837114,1449.3963105375976,1435,1477,42.0,2880.40975,2880.32,0.8390491269884461,2878.94,2881.98,3.039999999999964,0.0291295058624366,1.5316537913445634,96.0,54.19740063061131,5341.432829311201,67.51502519947479,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,7,7.0,HEALTHY,original_healthy,Original healthy recording,-0.92917,2.4521855890001474,2.4521855890001474,3.86883,7.419700000000001,1.5777068494956266,1.5341685,1.7524978268910207,1.7524978268910207,3.1454685,5.5198,1.7948487306144894,10.841854,1.260625725694982,1.260625725694982,6.089945999999998,8.0589,4.830891418341169,3.26705372108292,0.8799625476041663,6.685046867809397,5.538232777641228,1450.28,7.946168888212734,1450.3017685985217,1425,1479,54.0,2879.4844,2879.285,0.9253651387425846,2877.7,2881.71,4.010000000000218,0.0321364873080258,-1.9831275781903808,96.0,42.62480064484197,5765.244662559027,62.748150881989474,healthy_cc_07A_2.csv
healthy,HEALTHY,,healthy_cc_07A_2.csv,2,0,8,8.005,HEALTHY,original_healthy,Original healthy recording,-0.9275085000000002,2.474550192131441,2.474550192131441,3.8800915,7.4245,1.5679987063256549,1.543986,1.7522007617576243,1.7522007617576243,3.121786,5.485100000000001,1.7816371663190873,10.8220485,1.1951896151647865,1.1951896151647865,1.979048500000001,3.7205999999999992,1.6558447922316832,3.259153936082108,0.840744089266846,4.101324060815056,3.011101075999336,1451.62,7.802281717549041,1451.6409680082745,1437,1479,42.0,2882.1104000000005,2882.4,1.0154229857552353,2879.49,2883.92,4.430000000000291,0.0352319253889523,2.5476696917416595,96.0,54.00809142396253,5370.6286518777615,67.60954082930456,healthy_cc_07A_2.csv
